expt	samplepos	time	temp	x465_580
dye-titration	B3	106533	48.96	1.45
dye-titration	B3	107800	49.18	1.45
dye-titration	B3	109050	49.39	1.45
dye-titration	B3	110317	49.58	1.46
dye-titration	B3	111583	49.8	1.46
dye-titration	B3	112833	49.95	1.46
dye-titration	B3	114100	50.19	1.46
dye-titration	B3	115367	50.41	1.46
dye-titration	B3	116633	50.61	1.46
dye-titration	B3	117900	50.83	1.48
dye-titration	B3	119150	51.04	1.48
dye-titration	B3	120417	51.22	1.49
dye-titration	B3	121683	51.47	1.48
dye-titration	B3	122933	51.65	1.48
dye-titration	B3	124183	51.85	1.49
dye-titration	B3	125450	52.06	1.5
dye-titration	B3	126717	52.28	1.5
dye-titration	B3	127967	52.49	1.51
dye-titration	B3	129233	52.7	1.52
dye-titration	B3	130483	52.9	1.52
dye-titration	B3	131750	53.1	1.52
dye-titration	B3	133000	53.28	1.53
dye-titration	B3	134267	53.51	1.55
dye-titration	B3	135517	53.72	1.54
dye-titration	B3	136784	53.93	1.56
dye-titration	B3	138033	54.09	1.57
dye-titration	B3	139300	54.29	1.58
dye-titration	B3	140567	54.56	1.59
dye-titration	B3	141833	54.73	1.59
dye-titration	B3	143100	54.97	1.61
dye-titration	B3	144350	55.16	1.62
dye-titration	B3	145617	55.34	1.63
dye-titration	B3	146867	55.59	1.64
dye-titration	B3	148150	55.79	1.66
dye-titration	B3	149417	55.99	1.67
dye-titration	B3	150667	56.19	1.68
dye-titration	B3	151933	56.36	1.7
dye-titration	B3	153217	56.61	1.71
dye-titration	B3	154467	56.84	1.73
dye-titration	B3	155733	57.01	1.75
dye-titration	B3	157000	57.24	1.76
dye-titration	B3	158267	57.4	1.79
dye-titration	B3	159533	57.63	1.8
dye-titration	B3	160784	57.85	1.82
dye-titration	B3	162050	58.07	1.84
dye-titration	B3	163317	58.26	1.86
dye-titration	B3	164583	58.46	1.88
dye-titration	B3	165833	58.69	1.9
dye-titration	B3	167100	58.88	1.92
dye-titration	B3	168350	59.06	1.92
dye-titration	B3	169633	59.28	1.95
dye-titration	B3	170883	59.51	1.97
dye-titration	B3	172133	59.7	2
dye-titration	B3	173383	59.92	2.02
dye-titration	B3	174650	60.11	2.05
dye-titration	B3	175900	60.29	2.07
dye-titration	B3	177167	60.55	2.1
dye-titration	B3	178417	60.74	2.13
dye-titration	B3	179683	60.95	2.17
dye-titration	B3	180933	61.12	2.19
dye-titration	B3	182183	61.34	2.23
dye-titration	B3	183467	61.57	2.25
dye-titration	B3	184717	61.76	2.29
dye-titration	B3	185983	61.98	2.33
dye-titration	B3	187250	62.17	2.37
dye-titration	B3	188517	62.36	2.41
dye-titration	B3	189767	62.61	2.44
dye-titration	B3	191050	62.81	2.49
dye-titration	B3	192300	63.03	2.53
dye-titration	B3	193567	63.18	2.58
dye-titration	B3	194833	63.42	2.64
dye-titration	B3	196100	63.64	2.7
dye-titration	B3	197367	63.86	2.74
dye-titration	B3	198617	64.03	2.8
dye-titration	B3	199883	64.24	2.86
dye-titration	B3	201150	64.46	2.94
dye-titration	B3	202417	64.67	3
dye-titration	B3	203683	64.88	3.1
dye-titration	B3	204950	65.07	3.17
dye-titration	B3	206217	65.27	3.27
dye-titration	B3	207483	65.51	3.34
dye-titration	B3	208733	65.7	3.44
dye-titration	B3	210017	65.87	3.55
dye-titration	B3	211267	66.09	3.64
dye-titration	B3	212533	66.3	3.76
dye-titration	B3	213784	66.53	3.86
dye-titration	B3	215050	66.74	3.99
dye-titration	B3	216317	66.92	4.13
dye-titration	B3	217567	67.16	4.28
dye-titration	B3	218817	67.34	4.41
dye-titration	B3	220083	67.56	4.55
dye-titration	B3	221350	67.75	4.71
dye-titration	B3	222600	67.96	4.85
dye-titration	B3	223867	68.17	5.03
dye-titration	B3	225117	68.41	5.18
dye-titration	B3	226367	68.56	5.34
dye-titration	B3	227633	68.76	5.5
dye-titration	B3	228883	68.99	5.66
dye-titration	B3	230150	69.2	5.8
dye-titration	B3	231417	69.41	5.93
dye-titration	B3	232667	69.62	6.07
dye-titration	B3	233950	69.83	6.22
dye-titration	B3	235217	70.03	6.34
dye-titration	B3	236467	70.26	6.45
dye-titration	B3	237733	70.41	6.55
dye-titration	B3	239000	70.65	6.66
dye-titration	B3	240267	70.85	6.77
dye-titration	B3	241517	71.06	6.86
dye-titration	B3	242784	71.26	6.93
dye-titration	B3	244050	71.46	6.98
dye-titration	B3	245317	71.67	7.04
dye-titration	B3	246567	71.91	7.08
dye-titration	B3	247833	72.08	7.12
dye-titration	B3	249100	72.29	7.17
dye-titration	B3	250350	72.49	7.18
dye-titration	B3	251617	72.73	7.21
dye-titration	B3	252883	72.93	7.24
dye-titration	B3	254133	73.11	7.25
dye-titration	B3	255400	73.31	7.27
dye-titration	B3	256667	73.55	7.26
dye-titration	B3	257917	73.74	7.24
dye-titration	B3	259200	73.95	7.22
dye-titration	B3	260450	74.15	7.23
dye-titration	B3	261717	74.36	7.22
dye-titration	B3	262967	74.57	7.19
dye-titration	B3	264233	74.77	7.16
dye-titration	B3	265500	74.94	7.14
dye-titration	B3	266767	75.18	7.11
dye-titration	B3	268033	75.38	7.08
dye-titration	B3	269300	75.62	7.03
dye-titration	B3	270567	75.8	7.01
dye-titration	B3	271817	76	6.99
dye-titration	B3	273083	76.22	6.94
dye-titration	B3	274350	76.46	6.93
dye-titration	B3	275617	76.64	6.88
dye-titration	B3	276867	76.84	6.79
dye-titration	B3	278133	77.02	6.78
dye-titration	B3	279417	77.26	6.75
dye-titration	B3	280667	77.48	6.7
dye-titration	B3	281933	77.66	6.66
dye-titration	B3	283183	77.84	6.62
dye-titration	B3	284433	78.07	6.56
dye-titration	B3	285700	78.28	6.52
dye-titration	B3	286950	78.52	6.48
dye-titration	B3	288217	78.68	6.44
dye-titration	B3	289467	78.89	6.39
dye-titration	B3	290750	79.13	6.34
dye-titration	B3	292017	79.32	6.28
dye-titration	B3	293283	79.53	6.25
dye-titration	B3	294533	79.71	6.17
dye-titration	B3	295800	79.93	6.13
dye-titration	B3	297050	80.17	6.07
dye-titration	B3	298317	80.35	6.02
dye-titration	B3	299567	80.55	5.97
dye-titration	B3	300817	80.76	5.91
dye-titration	B3	302083	80.97	5.87
dye-titration	B3	303350	81.18	5.81
dye-titration	B3	304600	81.38	5.77
dye-titration	B3	305867	81.59	5.7
dye-titration	B3	307133	81.8	5.65
dye-titration	B3	308400	82	5.59
dye-titration	B3	309667	82.21	5.54
dye-titration	B3	310933	82.39	5.46
dye-titration	B3	312200	82.62	5.42
dye-titration	B3	313467	82.83	5.39
dye-titration	B3	314717	83.05	5.31
dye-titration	B3	315983	83.22	5.27
dye-titration	B3	317250	83.43	5.19
dye-titration	B3	318517	83.67	5.13
dye-titration	B3	319784	83.87	5.05
dye-titration	B3	321050	84.08	4.99
dye-titration	B3	322317	84.24	4.93
dye-titration	B3	323567	84.47	4.86
dye-titration	B3	324833	84.68	4.78
dye-titration	B4	20750	34.97	1.36
dye-titration	B4	22000	35.02	1.37
dye-titration	B4	23250	35.21	1.36
dye-titration	B4	24517	35.51	1.37
dye-titration	B4	25767	35.75	1.36
dye-titration	B4	27017	35.9	1.36
dye-titration	B4	28283	36.14	1.36
dye-titration	B4	29533	36.39	1.36
dye-titration	B4	30800	36.53	1.36
dye-titration	B4	32067	36.78	1.36
dye-titration	B4	33333	37	1.36
dye-titration	B4	34600	37.19	1.35
dye-titration	B4	35850	37.38	1.34
dye-titration	B4	37117	37.61	1.34
dye-titration	B4	38383	37.84	1.34
dye-titration	B4	39633	38.03	1.34
dye-titration	B4	40900	38.25	1.34
dye-titration	B4	42167	38.43	1.34
dye-titration	B4	43433	38.63	1.35
dye-titration	B4	44700	38.86	1.35
dye-titration	B4	45950	39.03	1.35
dye-titration	B4	47217	39.26	1.34
dye-titration	B4	48483	39.48	1.34
dye-titration	B4	49733	39.7	1.35
dye-titration	B4	51000	39.88	1.36
dye-titration	B4	52250	40.09	1.35
dye-titration	B4	53517	40.27	1.36
dye-titration	B4	54767	40.54	1.35
dye-titration	B4	56033	40.71	1.34
dye-titration	B4	57300	40.92	1.35
dye-titration	B4	58550	41.09	1.38
dye-titration	B4	59817	41.31	1.37
dye-titration	B4	61083	41.49	1.36
dye-titration	B4	62350	41.73	1.37
dye-titration	B4	63617	41.94	1.37
dye-titration	B4	64883	42.19	1.37
dye-titration	B4	66133	42.4	1.38
dye-titration	B4	67400	42.58	1.38
dye-titration	B4	68650	42.78	1.39
dye-titration	B4	69917	42.95	1.38
dye-titration	B4	71167	43.19	1.39
dye-titration	B4	72433	43.39	1.38
dye-titration	B4	73700	43.6	1.4
dye-titration	B4	74967	43.8	1.4
dye-titration	B4	76233	44	1.4
dye-titration	B4	77500	44.21	1.4
dye-titration	B4	78767	44.45	1.41
dye-titration	B4	80033	44.64	1.41
dye-titration	B4	81283	44.85	1.41
dye-titration	B4	82550	45.05	1.41
dye-titration	B4	83800	45.24	1.4
dye-titration	B4	85067	45.44	1.42
dye-titration	B4	86333	45.67	1.42
dye-titration	B4	87583	45.86	1.42
dye-titration	B4	88867	46.09	1.42
dye-titration	B4	90117	46.29	1.42
dye-titration	B4	91383	46.49	1.42
dye-titration	B4	92650	46.68	1.42
dye-titration	B4	93917	46.9	1.42
dye-titration	B4	95167	47.13	1.43
dye-titration	B4	96417	47.28	1.43
dye-titration	B4	97683	47.51	1.43
dye-titration	B4	98950	47.7	1.42
dye-titration	B4	100217	47.92	1.43
dye-titration	B4	101483	48.14	1.42
dye-titration	B4	102733	48.36	1.44
dye-titration	B4	104000	48.55	1.43
dye-titration	B4	105267	48.77	1.42
dye-titration	B4	106533	48.96	1.43
dye-titration	B4	107800	49.18	1.44
dye-titration	B4	109050	49.39	1.43
dye-titration	B4	110317	49.58	1.44
dye-titration	B4	111583	49.8	1.44
dye-titration	B4	112833	49.95	1.44
dye-titration	B4	114100	50.19	1.43
dye-titration	B4	115367	50.41	1.45
dye-titration	B4	116633	50.61	1.45
dye-titration	B4	117900	50.83	1.46
dye-titration	B4	119150	51.04	1.46
dye-titration	B4	120417	51.22	1.47
dye-titration	B4	121683	51.47	1.47
dye-titration	B4	122933	51.65	1.48
dye-titration	B4	124183	51.85	1.47
dye-titration	B4	125450	52.06	1.48
dye-titration	B4	126717	52.28	1.49
dye-titration	B4	127967	52.49	1.49
dye-titration	B4	129233	52.7	1.49
dye-titration	B4	130483	52.9	1.5
dye-titration	B4	131750	53.1	1.49
dye-titration	B4	133000	53.28	1.49
dye-titration	B4	134267	53.51	1.51
dye-titration	B4	135517	53.72	1.52
dye-titration	B4	136784	53.93	1.53
dye-titration	B4	138033	54.09	1.54
dye-titration	B4	139300	54.29	1.56
dye-titration	B4	140567	54.56	1.57
dye-titration	B4	141833	54.73	1.57
dye-titration	B4	143100	54.97	1.58
dye-titration	B4	144350	55.16	1.6
dye-titration	B4	145617	55.34	1.62
dye-titration	B4	146867	55.59	1.63
dye-titration	B4	148150	55.79	1.63
dye-titration	B4	149417	55.99	1.65
dye-titration	B4	150667	56.19	1.66
dye-titration	B4	151933	56.36	1.68
dye-titration	B4	153217	56.61	1.69
dye-titration	B4	154467	56.84	1.72
dye-titration	B4	155733	57.01	1.74
dye-titration	B4	157000	57.24	1.75
dye-titration	B4	158267	57.4	1.77
dye-titration	B4	159533	57.63	1.77
dye-titration	B4	160784	57.85	1.8
dye-titration	B4	162050	58.07	1.82
dye-titration	B4	163317	58.26	1.84
dye-titration	B4	164583	58.46	1.87
dye-titration	B4	165833	58.69	1.88
dye-titration	B4	167100	58.88	1.92
dye-titration	B4	168350	59.06	1.94
dye-titration	B4	169633	59.28	1.95
dye-titration	B4	170883	59.51	1.98
dye-titration	B4	172133	59.7	2
dye-titration	B4	173383	59.92	2.02
dye-titration	B4	174650	60.11	2.05
dye-titration	B4	175900	60.29	2.08
dye-titration	B4	177167	60.55	2.11
dye-titration	B4	178417	60.74	2.13
dye-titration	B4	179683	60.95	2.17
dye-titration	B4	180933	61.12	2.2
dye-titration	B4	182183	61.34	2.23
dye-titration	B4	183467	61.57	2.26
dye-titration	B4	184717	61.76	2.3
dye-titration	B4	185983	61.98	2.33
dye-titration	B4	187250	62.17	2.37
dye-titration	B4	188517	62.36	2.42
dye-titration	B4	189767	62.61	2.45
dye-titration	B4	191050	62.81	2.5
dye-titration	B4	192300	63.03	2.54
dye-titration	B4	193567	63.18	2.58
dye-titration	B4	194833	63.42	2.65
dye-titration	B4	196100	63.64	2.69
dye-titration	B4	197367	63.86	2.75
dye-titration	B4	198617	64.03	2.8
dye-titration	B4	199883	64.24	2.87
dye-titration	B4	201150	64.46	2.93
dye-titration	B4	202417	64.67	3.01
dye-titration	B4	203683	64.88	3.11
dye-titration	B4	204950	65.07	3.16
dye-titration	B4	206217	65.27	3.25
dye-titration	B4	207483	65.51	3.34
dye-titration	B4	208733	65.7	3.42
dye-titration	B4	210017	65.87	3.53
dye-titration	B4	211267	66.09	3.61
dye-titration	B4	212533	66.3	3.75
dye-titration	B4	213784	66.53	3.84
dye-titration	B4	215050	66.74	3.96
dye-titration	B4	216317	66.92	4.09
dye-titration	B4	217567	67.16	4.2
dye-titration	B4	218817	67.34	4.35
dye-titration	B4	220083	67.56	4.5
dye-titration	B4	221350	67.75	4.63
dye-titration	B4	222600	67.96	4.76
dye-titration	B4	223867	68.17	4.92
dye-titration	B4	225117	68.41	5.06
dye-titration	B4	226367	68.56	5.21
dye-titration	B4	227633	68.76	5.37
dye-titration	B4	228883	68.99	5.51
dye-titration	B4	230150	69.2	5.63
dye-titration	B4	231417	69.41	5.76
dye-titration	B4	232667	69.62	5.9
dye-titration	B4	233950	69.83	6.03
dye-titration	B4	235217	70.03	6.16
dye-titration	B4	236467	70.26	6.26
dye-titration	B4	237733	70.41	6.34
dye-titration	B4	239000	70.65	6.43
dye-titration	B4	240267	70.85	6.53
dye-titration	B4	241517	71.06	6.63
dye-titration	B4	242784	71.26	6.69
dye-titration	B4	244050	71.46	6.74
dye-titration	B4	245317	71.67	6.79
dye-titration	B4	246567	71.91	6.84
dye-titration	B4	247833	72.08	6.9
dye-titration	B4	249100	72.29	6.95
dye-titration	B4	250350	72.49	6.94
dye-titration	B4	251617	72.73	6.97
dye-titration	B4	252883	72.93	7
dye-titration	B4	254133	73.11	7.01
dye-titration	B4	255400	73.31	7.01
dye-titration	B4	256667	73.55	7.03
dye-titration	B4	257917	73.74	7.04
dye-titration	B4	259200	73.95	7.01
dye-titration	B4	260450	74.15	7
dye-titration	B4	261717	74.36	6.99
dye-titration	B4	262967	74.57	6.98
dye-titration	B4	264233	74.77	6.96
dye-titration	B4	265500	74.94	6.94
dye-titration	B4	266767	75.18	6.89
dye-titration	B4	268033	75.38	6.87
dye-titration	B4	269300	75.62	6.85
dye-titration	B4	270567	75.8	6.81
dye-titration	B4	271817	76	6.8
dye-titration	B4	273083	76.22	6.77
dye-titration	B4	274350	76.46	6.72
dye-titration	B4	275617	76.64	6.69
dye-titration	B4	276867	76.84	6.64
dye-titration	B4	278133	77.02	6.62
dye-titration	B4	279417	77.26	6.59
dye-titration	B4	280667	77.48	6.54
dye-titration	B4	281933	77.66	6.51
dye-titration	B4	283183	77.84	6.47
dye-titration	B4	284433	78.07	6.42
dye-titration	B4	285700	78.28	6.38
dye-titration	B4	286950	78.52	6.35
dye-titration	B4	288217	78.68	6.29
dye-titration	B4	289467	78.89	6.27
dye-titration	B4	290750	79.13	6.22
dye-titration	B4	292017	79.32	6.16
dye-titration	B4	293283	79.53	6.12
dye-titration	B4	294533	79.71	6.07
dye-titration	B4	295800	79.93	6.02
dye-titration	B4	297050	80.17	5.96
dye-titration	B4	298317	80.35	5.92
dye-titration	B4	299567	80.55	5.87
dye-titration	B4	300817	80.76	5.83
dye-titration	B4	302083	80.97	5.77
dye-titration	B4	303350	81.18	5.72
dye-titration	B4	304600	81.38	5.65
dye-titration	B4	305867	81.59	5.62
dye-titration	B4	307133	81.8	5.56
dye-titration	B4	308400	82	5.52
dye-titration	B4	309667	82.21	5.46
dye-titration	B4	310933	82.39	5.41
dye-titration	B4	312200	82.62	5.36
dye-titration	B4	313467	82.83	5.31
dye-titration	B4	314717	83.05	5.25
dye-titration	B4	315983	83.22	5.18
dye-titration	B4	317250	83.43	5.12
dye-titration	B4	318517	83.67	5.06
dye-titration	B4	319784	83.87	4.99
dye-titration	B4	321050	84.08	4.93
dye-titration	B4	322317	84.24	4.88
dye-titration	B4	323567	84.47	4.82
dye-titration	B4	324833	84.68	4.74
dye-titration	B5	20750	34.97	1.36
dye-titration	B5	22000	35.02	1.37
dye-titration	B5	23250	35.21	1.38
dye-titration	B5	24517	35.51	1.38
dye-titration	B5	25767	35.75	1.38
dye-titration	B5	27017	35.9	1.38
dye-titration	B5	28283	36.14	1.39
dye-titration	B5	29533	36.39	1.4
dye-titration	B5	30800	36.53	1.38
dye-titration	B5	32067	36.78	1.37
dye-titration	B5	33333	37	1.37
dye-titration	B5	34600	37.19	1.38
dye-titration	B5	35850	37.38	1.37
dye-titration	B5	37117	37.61	1.36
dye-titration	B5	38383	37.84	1.36
dye-titration	B5	39633	38.03	1.35
dye-titration	B5	40900	38.25	1.36
dye-titration	B5	42167	38.43	1.35
dye-titration	B5	43433	38.63	1.36
dye-titration	B5	44700	38.86	1.37
dye-titration	B5	45950	39.03	1.36
dye-titration	B5	47217	39.26	1.36
dye-titration	B5	48483	39.48	1.36
dye-titration	B5	49733	39.7	1.36
dye-titration	B5	51000	39.88	1.36
dye-titration	B5	52250	40.09	1.37
dye-titration	B5	53517	40.27	1.36
dye-titration	B5	54767	40.54	1.36
dye-titration	B5	56033	40.71	1.36
dye-titration	B5	57300	40.92	1.37
dye-titration	B5	58550	41.09	1.36
dye-titration	B5	59817	41.31	1.37
dye-titration	B5	61083	41.49	1.37
dye-titration	B5	62350	41.73	1.36
dye-titration	B5	63617	41.94	1.37
dye-titration	B5	64883	42.19	1.36
dye-titration	B5	66133	42.4	1.37
dye-titration	B5	67400	42.58	1.37
dye-titration	B5	68650	42.78	1.37
dye-titration	B5	69917	42.95	1.37
dye-titration	B5	71167	43.19	1.36
dye-titration	B5	72433	43.39	1.35
dye-titration	B5	73700	43.6	1.38
dye-titration	B5	74967	43.8	1.37
dye-titration	B5	76233	44	1.37
dye-titration	B5	77500	44.21	1.36
dye-titration	B5	78767	44.45	1.36
dye-titration	B5	80033	44.64	1.36
dye-titration	B5	81283	44.85	1.37
dye-titration	B5	82550	45.05	1.38
dye-titration	B5	83800	45.24	1.36
dye-titration	B5	85067	45.44	1.36
dye-titration	B5	86333	45.67	1.36
dye-titration	B5	87583	45.86	1.36
dye-titration	B5	88867	46.09	1.37
dye-titration	B5	90117	46.29	1.36
dye-titration	B5	91383	46.49	1.36
dye-titration	B5	92650	46.68	1.37
dye-titration	B5	93917	46.9	1.37
dye-titration	B5	95167	47.13	1.37
dye-titration	B5	96417	47.28	1.37
dye-titration	B5	97683	47.51	1.37
dye-titration	B5	98950	47.7	1.37
dye-titration	B5	100217	47.92	1.37
dye-titration	B5	101483	48.14	1.37
dye-titration	B5	102733	48.36	1.38
dye-titration	B5	104000	48.55	1.37
dye-titration	B5	105267	48.77	1.37
dye-titration	B5	106533	48.96	1.37
dye-titration	B5	107800	49.18	1.38
dye-titration	B5	109050	49.39	1.38
dye-titration	B5	110317	49.58	1.39
dye-titration	B5	111583	49.8	1.38
dye-titration	B5	112833	49.95	1.39
dye-titration	B5	114100	50.19	1.38
dye-titration	B5	115367	50.41	1.37
dye-titration	B5	116633	50.61	1.37
dye-titration	B5	117900	50.83	1.39
dye-titration	B5	119150	51.04	1.39
dye-titration	B5	120417	51.22	1.39
dye-titration	B5	121683	51.47	1.4
dye-titration	B5	122933	51.65	1.4
dye-titration	B5	124183	51.85	1.41
dye-titration	B5	125450	52.06	1.41
dye-titration	B5	126717	52.28	1.41
dye-titration	B5	127967	52.49	1.42
dye-titration	B5	129233	52.7	1.42
dye-titration	B5	130483	52.9	1.43
dye-titration	B5	131750	53.1	1.43
dye-titration	B5	133000	53.28	1.45
dye-titration	B5	134267	53.51	1.45
dye-titration	B5	135517	53.72	1.45
dye-titration	B5	136784	53.93	1.46
dye-titration	B5	138033	54.09	1.46
dye-titration	B5	139300	54.29	1.47
dye-titration	B5	140567	54.56	1.49
dye-titration	B5	141833	54.73	1.51
dye-titration	B5	143100	54.97	1.5
dye-titration	B5	144350	55.16	1.52
dye-titration	B5	145617	55.34	1.53
dye-titration	B5	146867	55.59	1.55
dye-titration	B5	148150	55.79	1.55
dye-titration	B5	149417	55.99	1.56
dye-titration	B5	150667	56.19	1.57
dye-titration	B5	151933	56.36	1.6
dye-titration	B5	153217	56.61	1.61
dye-titration	B5	154467	56.84	1.62
dye-titration	B5	155733	57.01	1.64
dye-titration	B5	157000	57.24	1.65
dye-titration	B5	158267	57.4	1.66
dye-titration	B5	159533	57.63	1.67
dye-titration	B5	160784	57.85	1.71
dye-titration	B5	162050	58.07	1.72
dye-titration	B5	163317	58.26	1.74
dye-titration	B5	164583	58.46	1.77
dye-titration	B5	165833	58.69	1.77
dye-titration	B5	167100	58.88	1.8
dye-titration	B5	168350	59.06	1.82
dye-titration	B5	169633	59.28	1.83
dye-titration	B5	170883	59.51	1.86
dye-titration	B5	172133	59.7	1.87
dye-titration	B5	173383	59.92	1.9
dye-titration	B5	174650	60.11	1.91
dye-titration	B5	175900	60.29	1.95
dye-titration	B5	177167	60.55	1.97
dye-titration	B5	178417	60.74	2
dye-titration	B5	179683	60.95	2.02
dye-titration	B5	180933	61.12	2.05
dye-titration	B5	182183	61.34	2.09
dye-titration	B5	183467	61.57	2.11
dye-titration	B5	184717	61.76	2.14
dye-titration	B5	185983	61.98	2.18
dye-titration	B5	187250	62.17	2.22
dye-titration	B5	188517	62.36	2.26
dye-titration	B5	189767	62.61	2.3
dye-titration	B5	191050	62.81	2.33
dye-titration	B5	192300	63.03	2.36
dye-titration	B5	193567	63.18	2.41
dye-titration	B5	194833	63.42	2.46
dye-titration	B5	196100	63.64	2.51
dye-titration	B5	197367	63.86	2.58
dye-titration	B5	198617	64.03	2.61
dye-titration	B5	199883	64.24	2.67
dye-titration	B5	201150	64.46	2.72
dye-titration	B5	202417	64.67	2.79
dye-titration	B5	203683	64.88	2.85
dye-titration	B5	204950	65.07	2.92
dye-titration	B5	206217	65.27	2.99
dye-titration	B5	207483	65.51	3.06
dye-titration	B5	208733	65.7	3.14
dye-titration	B5	210017	65.87	3.24
dye-titration	B5	211267	66.09	3.31
dye-titration	B5	212533	66.3	3.42
dye-titration	B5	213784	66.53	3.5
dye-titration	B5	215050	66.74	3.58
dye-titration	B5	216317	66.92	3.67
dye-titration	B5	217567	67.16	3.8
dye-titration	B5	218817	67.34	3.9
dye-titration	B5	220083	67.56	4.02
dye-titration	B5	221350	67.75	4.12
dye-titration	B5	222600	67.96	4.23
dye-titration	B5	223867	68.17	4.36
dye-titration	B5	225117	68.41	4.45
dye-titration	B5	226367	68.56	4.57
dye-titration	B5	227633	68.76	4.7
dye-titration	B5	228883	68.99	4.81
dye-titration	B5	230150	69.2	4.89
dye-titration	B5	231417	69.41	5
dye-titration	B5	232667	69.62	5.11
dye-titration	B5	233950	69.83	5.17
dye-titration	B5	235217	70.03	5.3
dye-titration	B5	236467	70.26	5.35
dye-titration	B5	237733	70.41	5.44
dye-titration	B5	239000	70.65	5.49
dye-titration	B5	240267	70.85	5.58
dye-titration	B5	241517	71.06	5.66
dye-titration	B5	242784	71.26	5.67
dye-titration	B5	244050	71.46	5.73
dye-titration	B5	245317	71.67	5.76
dye-titration	B5	246567	71.91	5.8
dye-titration	B5	247833	72.08	5.83
dye-titration	B5	249100	72.29	5.89
dye-titration	B5	250350	72.49	5.89
dye-titration	B5	251617	72.73	5.89
dye-titration	B5	252883	72.93	5.88
dye-titration	B5	254133	73.11	5.94
dye-titration	B5	255400	73.31	5.92
