file_number	well_number	temperature	intensity	first_derivative
54	107	36	1.78	-0.019
54	107	37.2	1.76	-0.011
54	107	38.4	1.75	-0.008
54	107	39.6	1.74	-0.009
54	107	40.8	1.73	-0.005
54	107	42	1.73	-0.001
54	107	43.2	1.73	0.003
54	107	44.4	1.73	0
54	107	45.6	1.73	0.004
54	107	46.8	1.74	0.012
54	107	48	1.75	0.01
54	107	49.2	1.76	0.012
54	107	50.4	1.79	0.019
54	107	51.6	1.82	0.035
54	107	52.8	1.87	0.048
54	107	54	1.92	0.048
54	107	55.2	1.99	0.058
54	107	56.4	2.07	0.071
54	107	57.6	2.16	0.092
54	107	58.8	2.28	0.111
54	107	60	2.43	0.126
54	107	61.2	2.59	0.159
54	107	62.4	2.81	0.206
54	107	63.6	3.09	0.261
54	107	64.8	3.45	0.342
54	107	66	3.91	0.417
54	107	67.2	4.45	0.472
54	107	68.4	5.03	0.491
54	107	69.6	5.6	0.44
54	107	70.8	6.05	0.295
54	107	72	6.3	0.129
54	107	73.2	6.36	-0.022
54	107	74.4	6.27	-0.128
54	107	75.6	6.07	-0.191
54	107	76.8	5.82	-0.223
54	107	78	5.54	-0.247
54	107	79.2	5.23	-0.264
54	107	80.4	4.9	-0.277
54	107	81.6	4.58	-0.27
54	107	82.8	4.25	-0.274
54	107	84	3.91	-0.293
54	107	85.2	3.56	-0.297
54	107	86.4	3.2	-0.299
54	107	87.6	2.84	-0.291
54	107	88.8	2.51	-0.266
54	107	90	2.21	-0.228
54	108	30	1.76	-0.008
54	108	31.2	1.75	-0.015
54	108	32.4	1.72	-0.017
54	108	33.6	1.71	-0.013
54	108	34.8	1.69	-0.013
54	108	36	1.67	-0.014
54	108	37.2	1.66	-0.012
54	108	38.4	1.65	-0.008
54	108	39.6	1.64	-0.004
54	108	40.8	1.63	-0.009
54	108	42	1.62	-0.004
54	108	43.2	1.62	0.002
54	108	44.4	1.62	0.002
54	108	45.6	1.63	0.002
54	108	46.8	1.63	0.006
54	108	48	1.64	0.011
54	108	49.2	1.66	0.015
54	108	50.4	1.68	0.022
54	108	51.6	1.71	0.029
54	108	52.8	1.75	0.039
54	108	54	1.8	0.047
54	108	55.2	1.87	0.057
54	108	56.4	1.94	0.071
54	108	57.6	2.04	0.088
54	108	58.8	2.15	0.108
54	108	60	2.3	0.133
54	108	61.2	2.47	0.153
54	108	62.4	2.67	0.19
54	108	63.6	2.94	0.247
54	108	64.8	3.27	0.32
54	108	66	3.7	0.394
54	108	67.2	4.21	0.452
54	108	68.4	4.77	0.47
54	108	69.6	5.31	0.42
54	108	70.8	5.75	0.296
54	108	72	6.01	0.137
54	108	73.2	6.08	-0.013
54	108	74.4	6	-0.112
54	108	75.6	5.82	-0.177
54	108	76.8	5.59	-0.214
54	108	78	5.31	-0.241
54	108	79.2	5.02	-0.254
54	108	80.4	4.71	-0.255
54	108	81.6	4.41	-0.257
54	108	82.8	4.1	-0.263
54	108	84	3.78	-0.268
54	108	85.2	3.45	-0.281
54	108	86.4	3.11	-0.29
54	108	87.6	2.77	-0.276
54	108	88.8	2.45	-0.249
54	108	90	2.17	-0.211
54	109	30	1.66	-0.027
54	109	31.2	1.63	-0.019
54	109	32.4	1.61	-0.015
54	109	33.6	1.59	-0.015
54	109	34.8	1.58	-0.011
54	109	36	1.57	-0.01
54	109	37.2	1.55	-0.01
54	109	38.4	1.54	-0.008
54	109	39.6	1.53	-0.007
54	109	40.8	1.52	-0.007
54	109	42	1.52	-0.002
54	109	43.2	1.52	0.004
54	109	44.4	1.52	0.001
54	109	45.6	1.52	0.001
54	109	46.8	1.53	0.007
54	109	48	1.54	0.012
54	109	49.2	1.56	0.018
54	109	50.4	1.58	0.025
54	109	51.6	1.61	0.029
54	109	52.8	1.65	0.034
54	109	54	1.7	0.047
54	109	55.2	1.76	0.053
54	109	56.4	1.83	0.06
54	109	57.6	1.91	0.083
54	109	58.8	2.03	0.102
54	109	60	2.16	0.12
54	109	61.2	2.32	0.149
54	109	62.4	2.52	0.188
54	109	63.6	2.77	0.237
54	109	64.8	3.1	0.302
54	109	66	3.5	0.368
54	109	67.2	3.98	0.43
54	109	68.4	4.51	0.438
54	109	69.6	5.01	0.381
54	109	70.8	5.4	0.262
54	109	72	5.63	0.119
54	109	73.2	5.69	-0.012
54	109	74.4	5.61	-0.104
54	109	75.6	5.45	-0.162
54	109	76.8	5.23	-0.198
54	109	78	4.98	-0.219
54	109	79.2	4.71	-0.225
54	109	80.4	4.45	-0.22
54	109	81.6	4.18	-0.23
54	109	82.8	3.9	-0.242
54	109	84	3.6	-0.25
54	109	85.2	3.3	-0.257
54	109	86.4	2.99	-0.256
54	109	87.6	2.69	-0.245
54	109	88.8	2.4	-0.237
54	109	90	2.12	-0.228
54	110	30	1.56	-0.015
54	110	31.2	1.55	-0.011
54	110	32.4	1.53	-0.012
54	110	33.6	1.52	-0.016
54	110	34.8	1.5	-0.011
54	110	36	1.49	-0.008
54	110	37.2	1.48	-0.009
54	110	38.4	1.47	-0.009
54	110	39.6	1.46	-0.009
54	110	40.8	1.45	-0.002
54	110	42	1.45	-0.001
54	110	43.2	1.44	0
54	110	44.4	1.45	0
54	110	45.6	1.45	0.003
54	110	46.8	1.46	0.007
54	110	48	1.47	0.011
54	110	49.2	1.48	0.015
54	110	50.4	1.5	0.017
54	110	51.6	1.53	0.025
54	110	52.8	1.56	0.034
54	110	54	1.61	0.041
54	110	55.2	1.66	0.051
54	110	56.4	1.73	0.064
54	110	57.6	1.81	0.073
54	110	58.8	1.91	0.093
54	110	60	2.04	0.12
54	110	61.2	2.19	0.131
54	110	62.4	2.36	0.164
54	110	63.6	2.59	0.221
54	110	64.8	2.89	0.28
54	110	66	3.26	0.345
54	110	67.2	3.71	0.406
54	110	68.4	4.22	0.425
54	110	69.6	4.71	0.386
54	110	70.8	5.12	0.279
54	110	72	5.37	0.136
54	110	73.2	5.45	0
54	110	74.4	5.39	-0.084
54	110	75.6	5.25	-0.142
54	110	76.8	5.05	-0.187
54	110	78	4.81	-0.206
54	110	79.2	4.56	-0.212
54	110	80.4	4.3	-0.224
54	110	81.6	4.03	-0.228
54	110	82.8	3.75	-0.229
54	110	84	3.47	-0.239
54	110	85.2	3.18	-0.249
54	110	86.4	2.88	-0.257
54	110	87.6	2.57	-0.252
54	110	88.8	2.28	-0.233
54	110	90	2.02	-0.2
54	111	30	1.69	-0.013
54	111	31.2	1.68	-0.016
54	111	32.4	1.66	-0.017
54	111	33.6	1.64	-0.015
54	111	34.8	1.62	-0.012
54	111	36	1.61	-0.012
54	111	37.2	1.6	-0.011
54	111	38.4	1.58	-0.009
54	111	39.6	1.57	-0.008
54	111	40.8	1.57	-0.003
54	111	42	1.56	-0.001
54	111	43.2	1.56	-0.005
54	111	44.4	1.56	-0.001
54	111	45.6	1.56	0.005
54	111	46.8	1.57	0.008
54	111	48	1.58	0.009
54	111	49.2	1.59	0.015
54	111	50.4	1.62	0.024
54	111	51.6	1.65	0.026
54	111	52.8	1.68	0.033
54	111	54	1.73	0.049
54	111	55.2	1.79	0.057
54	111	56.4	1.87	0.07
54	111	57.6	1.96	0.086
54	111	58.8	2.08	0.103
54	111	60	2.21	0.12
54	111	61.2	2.37	0.143
54	111	62.4	2.56	0.183
54	111	63.6	2.81	0.237
54	111	64.8	3.14	0.31
54	111	66	3.56	0.384
54	111	67.2	4.06	0.448
54	111	68.4	4.61	0.469
54	111	69.6	5.16	0.428
54	111	70.8	5.61	0.307
54	111	72	5.88	0.152
54	111	73.2	5.97	0.006
54	111	74.4	5.91	-0.102
54	111	75.6	5.74	-0.17
54	111	76.8	5.51	-0.208
54	111	78	5.25	-0.231
54	111	79.2	4.96	-0.244
54	111	80.4	4.67	-0.247
54	111	81.6	4.37	-0.251
54	111	82.8	4.07	-0.259
54	111	84	3.75	-0.269
54	111	85.2	3.42	-0.277
54	111	86.4	3.09	-0.277
54	111	87.6	2.76	-0.27
54	111	88.8	2.44	-0.255
54	111	90	2.15	-0.232
54	112	30	1.75	-0.018
54	112	31.2	1.73	-0.014
54	112	32.4	1.71	-0.014
54	112	33.6	1.69	-0.016
54	112	34.8	1.68	-0.011
54	112	36	1.67	-0.012
54	112	37.2	1.65	-0.012
54	112	38.4	1.64	-0.01
54	112	39.6	1.63	-0.008
54	112	40.8	1.62	-0.003
54	112	42	1.62	-0.001
54	112	43.2	1.61	0.001
54	112	44.4	1.61	0.001
54	112	45.6	1.62	0.003
54	112	46.8	1.62	0.005
54	112	48	1.63	0.012
54	112	49.2	1.65	0.018
54	112	50.4	1.68	0.025
54	112	51.6	1.71	0.03
54	112	52.8	1.75	0.035
54	112	54	1.8	0.051
54	112	55.2	1.87	0.063
54	112	56.4	1.95	0.076
54	112	57.6	2.05	0.093
54	112	58.8	2.18	0.111
54	112	60	2.32	0.129
54	112	61.2	2.49	0.153
54	112	62.4	2.69	0.191
54	112	63.6	2.95	0.246
54	112	64.8	3.29	0.32
54	112	66	3.72	0.398
54	112	67.2	4.24	0.469
54	112	68.4	4.83	0.498
54	112	69.6	5.41	0.455
54	112	70.8	5.89	0.328
54	112	72	6.19	0.166
54	112	73.2	6.29	0.009
54	112	74.4	6.23	-0.095
54	112	75.6	6.06	-0.171
54	112	76.8	5.82	-0.221
54	112	78	5.55	-0.234
54	112	79.2	5.26	-0.244
54	112	80.4	4.96	-0.253
54	112	81.6	4.65	-0.261
54	112	82.8	4.33	-0.269
54	112	84	4	-0.281
54	112	85.2	3.66	-0.287
54	112	86.4	3.32	-0.29
54	112	87.6	2.97	-0.286
54	112	88.8	2.64	-0.269
54	112	90	2.33	-0.243
54	113	30	1.68	-0.024
54	113	31.2	1.65	-0.015
54	113	32.4	1.64	-0.013
54	113	33.6	1.62	-0.016
54	113	34.8	1.61	-0.01
54	113	36	1.6	-0.007
54	113	37.2	1.58	-0.012
54	113	38.4	1.57	-0.008
54	113	39.6	1.56	-0.007
54	113	40.8	1.56	-0.007
54	113	42	1.55	-0.003
54	113	43.2	1.55	-0.001
54	113	44.4	1.54	0
54	113	45.6	1.55	0.004
54	113	46.8	1.55	0.006
54	113	48	1.56	0.01
54	113	49.2	1.58	0.016
54	113	50.4	1.6	0.021
54	113	51.6	1.63	0.028
54	113	52.8	1.67	0.038
54	113	54	1.72	0.046
54	113	55.2	1.78	0.054
54	113	56.4	1.85	0.067
54	113	57.6	1.94	0.084
54	113	58.8	2.05	0.103
54	113	60	2.19	0.127
54	113	61.2	2.36	0.148
54	113	62.4	2.55	0.18
54	113	63.6	2.8	0.228
54	113	64.8	3.11	0.297
54	113	66	3.51	0.375
54	113	67.2	4	0.441
54	113	68.4	4.56	0.467
54	113	69.6	5.1	0.428
54	113	70.8	5.55	0.304
54	113	72	5.82	0.156
54	113	73.2	5.92	0.015
54	113	74.4	5.87	-0.094
54	113	75.6	5.71	-0.16
54	113	76.8	5.5	-0.195
54	113	78	5.24	-0.226
54	113	79.2	4.96	-0.237
54	113	80.4	4.68	-0.241
54	113	81.6	4.39	-0.246
54	113	82.8	4.09	-0.253
54	113	84	3.78	-0.267
54	113	85.2	3.46	-0.267
54	113	86.4	3.14	-0.27
54	113	87.6	2.81	-0.274
54	113	88.8	2.49	-0.255
54	113	90	2.2	-0.214
54	114	30	1.79	-0.015
54	114	31.2	1.77	-0.013
54	114	32.4	1.76	-0.013
54	114	33.6	1.74	-0.015
54	114	34.8	1.72	-0.014
54	114	36	1.71	-0.012
54	114	37.2	1.69	-0.01
54	114	38.4	1.68	-0.01
54	114	39.6	1.67	-0.01
54	114	40.8	1.66	-0.005
54	114	42	1.66	-0.001
54	114	43.2	1.66	0.001
54	114	44.4	1.66	0.001
54	114	45.6	1.66	0.003
54	114	46.8	1.66	0.012
54	114	48	1.68	0.012
54	114	49.2	1.7	0.016
54	114	50.4	1.73	0.028
54	114	51.6	1.76	0.034
54	114	52.8	1.81	0.046
54	114	54	1.87	0.06
54	114	55.2	1.94	0.067
54	114	56.4	2.03	0.077
54	114	57.6	2.13	0.095
54	114	58.8	2.26	0.117
54	114	60	2.41	0.141
54	114	61.2	2.6	0.167
54	114	62.4	2.82	0.205
54	114	63.6	3.1	0.262
54	114	64.8	3.45	0.335
54	114	66	3.9	0.419
54	114	67.2	4.46	0.499
54	114	68.4	5.08	0.524
54	114	69.6	5.69	0.475
54	114	70.8	6.19	0.342
54	114	72	6.49	0.167
54	114	73.2	6.59	0.002
54	114	74.4	6.52	-0.107
54	114	75.6	6.35	-0.184
54	114	76.8	6.1	-0.227
54	114	78	5.81	-0.246
54	114	79.2	5.51	-0.259
54	114	80.4	5.19	-0.272
54	114	81.6	4.86	-0.275
54	114	82.8	4.53	-0.282
54	114	84	4.19	-0.293
54	114	85.2	3.83	-0.302
54	114	86.4	3.46	-0.306
54	114	87.6	3.09	-0.302
54	114	88.8	2.74	-0.285
54	114	90	2.41	-0.256
54	115	30	1.71	0.009
54	115	31.2	1.71	-0.013
54	115	32.4	1.69	-0.02
54	115	33.6	1.67	-0.013
54	115	34.8	1.66	-0.009
54	115	36	1.64	-0.011
54	115	37.2	1.63	-0.011
54	115	38.4	1.62	-0.012
54	115	39.6	1.6	-0.012
54	115	40.8	1.59	-0.006
54	115	42	1.59	-0.003
54	115	43.2	1.58	-0.001
54	115	44.4	1.58	0
54	115	45.6	1.58	0.004
54	115	46.8	1.59	0.007
54	115	48	1.6	0.012
54	115	49.2	1.62	0.017
54	115	50.4	1.64	0.022
54	115	51.6	1.67	0.031
54	115	52.8	1.72	0.04
54	115	54	1.77	0.055
54	115	55.2	1.84	0.064
54	115	56.4	1.92	0.074
54	115	57.6	2.02	0.088
54	115	58.8	2.14	0.113
54	115	60	2.29	0.139
54	115	61.2	2.47	0.157
54	115	62.4	2.67	0.195
54	115	63.6	2.94	0.255
54	115	64.8	3.29	0.325
54	115	66	3.73	0.405
54	115	67.2	4.27	0.488
54	115	68.4	4.87	0.511
54	115	69.6	5.46	0.456
54	115	70.8	5.92	0.308
54	115	72	6.2	0.15
54	115	73.2	6.29	0.002
54	115	74.4	6.22	-0.112
54	115	75.6	6.04	-0.182
54	115	76.8	5.79	-0.219
54	115	78	5.52	-0.235
54	115	79.2	5.23	-0.243
54	115	80.4	4.94	-0.244
54	115	81.6	4.64	-0.253
54	115	82.8	4.33	-0.265
54	115	84	4	-0.274
54	115	85.2	3.67	-0.288
54	115	86.4	3.32	-0.292
54	115	87.6	2.97	-0.284
54	115	88.8	2.64	-0.273
54	115	90	2.32	-0.259
54	116	30	1.55	-0.011
54	116	31.2	1.54	-0.014
54	116	32.4	1.52	-0.014
54	116	33.6	1.51	-0.013
54	116	34.8	1.49	-0.013
54	116	36	1.48	-0.011
54	116	37.2	1.47	-0.007
54	116	38.4	1.46	-0.008
54	116	39.6	1.44	-0.01
54	116	40.8	1.43	-0.008
54	116	42	1.43	-0.003
54	116	43.2	1.43	0
54	116	44.4	1.43	-0.001
54	116	45.6	1.43	0.004
54	116	46.8	1.43	0.009
54	116	48	1.44	0.005
54	116	49.2	1.45	0.01
54	116	50.4	1.47	0.023
54	116	51.6	1.5	0.029
54	116	52.8	1.54	0.03
54	116	54	1.58	0.039
54	116	55.2	1.63	0.052
54	116	56.4	1.7	0.065
54	116	57.6	1.78	0.075
54	116	58.8	1.88	0.091
54	116	60	2	0.116
54	116	61.2	2.16	0.136
54	116	62.4	2.34	0.167
54	116	63.6	2.57	0.215
54	116	64.8	2.86	0.274
54	116	66	3.22	0.343
54	116	67.2	3.68	0.406
54	116	68.4	4.19	0.428
54	116	69.6	4.68	0.386
54	116	70.8	5.09	0.277
54	116	72	5.34	0.14
54	116	73.2	5.42	0.008
54	116	74.4	5.37	-0.083
54	116	75.6	5.23	-0.145
54	116	76.8	5.03	-0.185
54	116	78	4.8	-0.203
54	116	79.2	4.55	-0.216
54	116	80.4	4.29	-0.221
54	116	81.6	4.02	-0.218
54	116	82.8	3.76	-0.224
54	116	84	3.48	-0.246
54	116	85.2	3.18	-0.253
54	116	86.4	2.88	-0.251
54	116	87.6	2.58	-0.248
54	116	88.8	2.29	-0.235
54	116	90	2.02	-0.214
54	117	30	1.65	0.007
54	117	31.2	1.64	-0.013
54	117	32.4	1.62	-0.018
54	117	33.6	1.6	-0.01
54	117	34.8	1.59	-0.011
54	117	36	1.58	-0.01
54	117	37.2	1.57	-0.009
54	117	38.4	1.55	-0.012
54	117	39.6	1.54	-0.011
54	117	40.8	1.53	-0.006
54	117	42	1.53	-0.002
54	117	43.2	1.53	0.002
54	117	44.4	1.52	0
54	117	45.6	1.53	0.002
54	117	46.8	1.53	0.004
54	117	48	1.54	0.009
54	117	49.2	1.55	0.017
54	117	50.4	1.58	0.019
54	117	51.6	1.6	0.026
54	117	52.8	1.64	0.038
54	117	54	1.69	0.043
54	117	55.2	1.75	0.054
54	117	56.4	1.82	0.068
54	117	57.6	1.91	0.082
54	117	58.8	2.02	0.1
54	117	60	2.15	0.119
54	117	61.2	2.31	0.147
54	117	62.4	2.51	0.184
54	117	63.6	2.75	0.229
54	117	64.8	3.06	0.293
54	117	66	3.46	0.369
54	117	67.2	3.95	0.44
54	117	68.4	4.5	0.464
54	117	69.6	5.04	0.426
54	117	70.8	5.49	0.311
54	117	72	5.77	0.158
54	117	73.2	5.87	0.01
54	117	74.4	5.81	-0.095
54	117	75.6	5.66	-0.162
54	117	76.8	5.44	-0.197
54	117	78	5.19	-0.218
54	117	79.2	4.92	-0.232
54	117	80.4	4.63	-0.238
54	117	81.6	4.35	-0.245
54	117	82.8	4.05	-0.253
54	117	84	3.74	-0.252
54	117	85.2	3.43	-0.267
54	117	86.4	3.1	-0.28
54	117	87.6	2.78	-0.268
54	117	88.8	2.46	-0.261
54	117	90	2.15	-0.262
54	118	30	1.64	-0.006
54	118	31.2	1.63	-0.012
54	118	32.4	1.61	-0.015
54	118	33.6	1.59	-0.014
54	118	34.8	1.58	-0.013
54	118	36	1.56	-0.011
54	118	37.2	1.55	-0.008
54	118	38.4	1.54	-0.006
54	118	39.6	1.53	-0.005
54	118	40.8	1.53	-0.005
54	118	42	1.52	-0.002
54	118	43.2	1.52	-0.001
54	118	44.4	1.52	0
54	118	45.6	1.52	0.003
54	118	46.8	1.53	0.007
54	118	48	1.54	0.008
54	118	49.2	1.55	0.01
54	118	50.4	1.57	0.018
54	118	51.6	1.59	0.028
54	118	52.8	1.63	0.035
54	118	54	1.68	0.038
54	118	55.2	1.73	0.051
54	118	56.4	1.8	0.065
54	118	57.6	1.88	0.077
54	118	58.8	1.99	0.095
54	118	60	2.11	0.113
54	118	61.2	2.26	0.138
54	118	62.4	2.45	0.175
54	118	63.6	2.69	0.227
54	118	64.8	3	0.289
54	118	66	3.38	0.352
54	118	67.2	3.84	0.416
54	118	68.4	4.37	0.441
54	118	69.6	4.88	0.398
54	118	70.8	5.29	0.276
54	118	72	5.53	0.134
54	118	73.2	5.61	-0.001
54	118	74.4	5.55	-0.094
54	118	75.6	5.39	-0.154
54	118	76.8	5.19	-0.194
54	118	78	4.94	-0.213
54	118	79.2	4.68	-0.222
54	118	80.4	4.41	-0.222
54	118	81.6	4.14	-0.231
54	118	82.8	3.86	-0.239
54	118	84	3.57	-0.242
54	118	85.2	3.27	-0.25
54	118	86.4	2.97	-0.257
54	118	87.6	2.66	-0.253
54	118	88.8	2.36	-0.239
54	118	90	2.09	-0.217
54	119	30	1.69	-0.022
54	119	31.2	1.67	-0.012
54	119	32.4	1.66	-0.012
54	119	33.6	1.64	-0.017
54	119	34.8	1.63	-0.012
54	119	36	1.61	-0.009
54	119	37.2	1.6	-0.009
54	119	38.4	1.59	-0.009
54	119	39.6	1.58	-0.011
54	119	40.8	1.57	-0.006
54	119	42	1.56	-0.001
54	119	43.2	1.56	0
54	119	44.4	1.56	-0.003
54	119	45.6	1.56	0.001
54	119	46.8	1.57	0.003
54	119	48	1.57	0.006
54	119	49.2	1.58	0.013
54	119	50.4	1.6	0.019
54	119	51.6	1.63	0.024
54	119	52.8	1.66	0.032
54	119	54	1.71	0.045
54	119	55.2	1.77	0.057
54	119	56.4	1.84	0.069
54	119	57.6	1.93	0.078
54	119	58.8	2.03	0.096
54	119	60	2.16	0.121
54	119	61.2	2.32	0.146
54	119	62.4	2.52	0.184
54	119	63.6	2.77	0.232
54	119	64.8	3.08	0.298
54	119	66	3.49	0.372
54	119	67.2	3.98	0.436
54	119	68.4	4.52	0.46
54	119	69.6	5.06	0.423
54	119	70.8	5.5	0.3
54	119	72	5.77	0.152
54	119	73.2	5.87	0.011
54	119	74.4	5.81	-0.092
54	119	75.6	5.66	-0.159
54	119	76.8	5.44	-0.198
54	119	78	5.19	-0.222
54	119	79.2	4.92	-0.235
54	119	80.4	4.64	-0.234
54	119	81.6	4.35	-0.244
54	119	82.8	4.05	-0.253
54	119	84	3.75	-0.256
54	119	85.2	3.44	-0.261
54	119	86.4	3.12	-0.266
54	119	87.6	2.8	-0.269
54	119	88.8	2.48	-0.252
54	119	90	2.2	-0.216
54	120	30	1.55	-0.008
54	120	31.2	1.54	-0.012
54	120	32.4	1.52	-0.013
54	120	33.6	1.51	-0.012
54	120	34.8	1.49	-0.013
54	120	36	1.48	-0.013
54	120	37.2	1.47	-0.009
54	120	38.4	1.46	-0.007
54	120	39.6	1.45	-0.007
54	120	40.8	1.44	-0.008
54	120	42	1.43	-0.006
54	120	43.2	1.42	-0.001
54	120	44.4	1.43	0.001
54	120	45.6	1.43	0.002
54	120	46.8	1.43	0.005
54	120	48	1.44	0.009
54	120	49.2	1.45	0.012
54	120	50.4	1.47	0.014
54	120	51.6	1.49	0.025
54	120	52.8	1.53	0.035
54	120	54	1.57	0.044
54	120	55.2	1.63	0.05
54	120	56.4	1.69	0.059
54	120	57.6	1.78	0.079
54	120	58.8	1.88	0.097
54	120	60	2.01	0.113
54	120	61.2	2.15	0.132
54	120	62.4	2.33	0.165
54	120	63.6	2.56	0.212
54	120	64.8	2.85	0.277
54	120	66	3.23	0.35
54	120	67.2	3.69	0.422
54	120	68.4	4.23	0.457
54	120	69.6	4.76	0.425
54	120	70.8	5.22	0.321
54	120	72	5.51	0.171
54	120	73.2	5.62	0.022
54	120	74.4	5.58	-0.083
54	120	75.6	5.44	-0.153
54	120	76.8	5.23	-0.189
54	120	78	4.99	-0.212
54	120	79.2	4.73	-0.223
54	120	80.4	4.46	-0.228
54	120	81.6	4.19	-0.231
54	120	82.8	3.91	-0.236
54	120	84	3.62	-0.246
54	120	85.2	3.32	-0.255
54	120	86.4	3	-0.263
54	120	87.6	2.69	-0.261
54	120	88.8	2.38	-0.248
54	120	90	2.1	-0.225
54	121	30	1.2	-0.021
54	121	31.2	1.18	-0.007
54	121	32.4	1.18	-0.004
54	121	33.6	1.17	-0.008
54	121	34.8	1.16	0
54	121	36	1.17	0.004
54	121	37.2	1.17	0.003
54	121	38.4	1.18	0.012
54	121	39.6	1.2	0.023
54	121	40.8	1.24	0.03
54	121	42	1.26	0.016
54	121	43.2	1.27	0
54	121	44.4	1.27	-0.001
54	121	45.6	1.27	-0.002
54	121	46.8	1.26	-0.004
54	121	48	1.26	0.001
54	121	49.2	1.27	0.006
54	121	50.4	1.27	0.011
54	121	51.6	1.29	0.016
54	121	52.8	1.31	0.02
54	121	54	1.34	0.023
54	121	55.2	1.37	0.032
54	121	56.4	1.42	0.044
54	121	57.6	1.48	0.051
54	121	58.8	1.54	0.066
54	121	60	1.63	0.087
54	121	61.2	1.75	0.101
54	121	62.4	1.89	0.134
54	121	63.6	2.08	0.187
54	121	64.8	2.33	0.24
54	121	66	2.66	0.302
54	121	67.2	3.06	0.366
54	121	68.4	3.52	0.383
54	121	69.6	3.96	0.34
54	121	70.8	4.31	0.226
54	121	72	4.5	0.097
54	121	73.2	4.54	-0.016
54	121	74.4	4.47	-0.092
54	121	75.6	4.33	-0.14
54	121	76.8	4.14	-0.166
54	121	78	3.94	-0.178
54	121	79.2	3.72	-0.186
54	121	80.4	3.5	-0.19
54	121	81.6	3.27	-0.192
54	121	82.8	3.03	-0.195
54	121	84	2.79	-0.202
54	121	85.2	2.55	-0.209
54	121	86.4	2.3	-0.213
54	121	87.6	2.04	-0.209
54	121	88.8	1.8	-0.197
54	121	90	1.57	-0.175
54	122	30	0.69	-0.016
54	122	31.2	0.68	-0.007
54	122	32.4	0.67	-0.003
54	122	33.6	0.67	-0.003
54	122	34.8	0.67	-0.005
54	122	36	0.66	-0.006
54	122	37.2	0.66	-0.003
54	122	38.4	0.65	-0.004
54	122	39.6	0.65	-0.005
54	122	40.8	0.65	-0.001
54	122	42	0.64	-0.001
54	122	43.2	0.64	0
54	122	44.4	0.64	-0.002
54	122	45.6	0.64	-0.002
54	122	46.8	0.64	0
54	122	48	0.64	0.002
54	122	49.2	0.64	0.003
54	122	50.4	0.64	0.001
54	122	51.6	0.65	0.002
54	122	52.8	0.65	0.003
54	122	54	0.65	0.001
54	122	55.2	0.65	0.005
54	122	56.4	0.66	0.011
54	122	57.6	0.67	0.008
54	122	58.8	0.69	0.01
54	122	60	0.7	0.015
54	122	61.2	0.72	0.016
54	122	62.4	0.75	0.029
54	122	63.6	0.79	0.05
54	122	64.8	0.86	0.059
54	122	66	0.94	0.074
54	122	67.2	1.04	0.094
54	122	68.4	1.16	0.106
54	122	69.6	1.29	0.106
54	122	70.8	1.41	0.091
54	122	72	1.5	0.056
54	122	73.2	1.54	0.016
54	122	74.4	1.54	-0.013
54	122	75.6	1.51	-0.031
54	122	76.8	1.47	-0.042
54	122	78	1.42	-0.048
54	122	79.2	1.36	-0.054
54	122	80.4	1.29	-0.055
54	122	81.6	1.22	-0.054
54	122	82.8	1.16	-0.057
54	122	84	1.09	-0.054
54	122	85.2	1.02	-0.055
54	122	86.4	0.96	-0.058
54	122	87.6	0.89	-0.058
54	122	88.8	0.82	-0.053
54	122	90	0.76	-0.042
54	123	30	2.26	-0.01
54	123	31.2	2.23	-0.024
54	123	32.4	2.2	-0.027
54	123	33.6	2.17	-0.021
54	123	34.8	2.15	-0.017
54	123	36	2.13	-0.016
54	123	37.2	2.11	-0.02
54	123	38.4	2.09	-0.018
54	123	39.6	2.07	-0.012
54	123	40.8	2.06	-0.01
54	123	42	2.05	-0.008
54	123	43.2	2.04	-0.006
54	123	44.4	2.03	-0.008
54	123	45.6	2.02	-0.006
54	123	46.8	2.01	-0.006
54	123	48	2.01	-0.005
54	123	49.2	2	0.002
54	123	50.4	2.01	0.01
54	123	51.6	2.03	0.012
54	123	52.8	2.04	0.016
54	123	54	2.07	0.026
54	123	55.2	2.1	0.035
54	123	56.4	2.15	0.044
54	123	57.6	2.21	0.055
54	123	58.8	2.28	0.07
54	123	60	2.38	0.083
54	123	61.2	2.48	0.1
54	123	62.4	2.62	0.134
54	123	63.6	2.81	0.186
54	123	64.8	3.07	0.243
54	123	66	3.4	0.308
54	123	67.2	3.81	0.38
54	123	68.4	4.28	0.401
54	123	69.6	4.75	0.356
54	123	70.8	5.11	0.243
54	123	72	5.32	0.106
54	123	73.2	5.37	-0.015
54	123	74.4	5.3	-0.089
54	123	75.6	5.16	-0.142
54	123	76.8	4.97	-0.171
54	123	78	4.76	-0.186
54	123	79.2	4.53	-0.198
54	123	80.4	4.28	-0.201
54	123	81.6	4.04	-0.205
54	123	82.8	3.79	-0.21
54	123	84	3.54	-0.218
54	123	85.2	3.27	-0.227
54	123	86.4	3	-0.229
54	123	87.6	2.72	-0.226
54	123	88.8	2.46	-0.214
54	123	90	2.21	-0.194
54	124	30	1.44	-0.006
54	124	31.2	1.43	-0.013
54	124	32.4	1.41	-0.016
54	124	33.6	1.39	-0.014
54	124	34.8	1.38	-0.011
54	124	36	1.37	-0.012
54	124	37.2	1.35	-0.01
54	124	38.4	1.34	-0.009
54	124	39.6	1.33	-0.008
54	124	40.8	1.32	-0.005
