file_number	well_number	temperature	intensity	first_derivative	file_well
2	168	69.6	4.02	0.332	2-168
2	168	70.8	4.37	0.232	2-168
2	168	72	4.57	0.105	2-168
2	168	73.2	4.63	-0.013	2-168
2	168	74.4	4.56	-0.09	2-168
2	168	75.6	4.42	-0.136	2-168
2	168	76.8	4.23	-0.162	2-168
2	168	78	4.03	-0.179	2-168
2	168	79.2	3.81	-0.191	2-168
2	168	80.4	3.57	-0.198	2-168
2	168	81.6	3.34	-0.198	2-168
2	168	82.8	3.1	-0.198	2-168
2	168	84	2.86	-0.205	2-168
2	168	85.2	2.61	-0.212	2-168
2	168	86.4	2.35	-0.213	2-168
2	168	87.6	2.1	-0.207	2-168
2	168	88.8	1.85	-0.194	2-168
2	168	90	1.63	-0.173	2-168
2	191	30	1.43	-0.017	2-191
2	191	31.2	1.42	-0.011	2-191
2	191	32.4	1.41	-0.009	2-191
2	191	33.6	1.39	-0.011	2-191
2	191	34.8	1.38	-0.008	2-191
2	191	36	1.37	-0.008	2-191
2	191	37.2	1.36	-0.014	2-191
2	191	38.4	1.34	-0.007	2-191
2	191	39.6	1.34	0	2-191
2	191	40.8	1.34	-0.001	2-191
2	191	42	1.34	0.001	2-191
2	191	43.2	1.34	0.001	2-191
2	191	44.4	1.34	-0.003	2-191
2	191	45.6	1.34	0	2-191
2	191	46.8	1.34	0.009	2-191
2	191	48	1.35	0.007	2-191
2	191	49.2	1.36	0.009	2-191
2	191	50.4	1.38	0.019	2-191
2	191	51.6	1.4	0.023	2-191
2	191	52.8	1.43	0.029	2-191
2	191	54	1.47	0.039	2-191
2	191	55.2	1.53	0.048	2-191
2	191	56.4	1.59	0.056	2-191
2	191	57.6	1.66	0.069	2-191
2	191	58.8	1.76	0.087	2-191
2	191	60	1.87	0.106	2-191
2	191	61.2	2.01	0.131	2-191
2	191	62.4	2.19	0.168	2-191
2	191	63.6	2.42	0.222	2-191
2	191	64.8	2.72	0.286	2-191
2	191	66	3.1	0.346	2-191
2	191	67.2	3.55	0.393	2-191
2	191	68.4	4.04	0.415	2-191
2	191	69.6	4.52	0.374	2-191
2	191	70.8	4.91	0.254	2-191
2	191	72	5.12	0.107	2-191
2	191	73.2	5.17	-0.021	2-191
2	191	74.4	5.09	-0.107	2-191
2	191	75.6	4.93	-0.16	2-191
2	191	76.8	4.72	-0.186	2-191
2	191	78	4.48	-0.204	2-191
2	191	79.2	4.23	-0.217	2-191
2	191	80.4	3.96	-0.218	2-191
2	191	81.6	3.7	-0.218	2-191
2	191	82.8	3.44	-0.222	2-191
2	191	84	3.17	-0.233	2-191
2	191	85.2	2.88	-0.235	2-191
2	191	86.4	2.6	-0.235	2-191
2	191	87.6	2.32	-0.237	2-191
2	191	88.8	2.04	-0.219	2-191
2	191	90	1.8	-0.181	2-191
2	192	30	1.41	0.004	2-192
2	192	31.2	1.4	-0.012	2-192
2	192	32.4	1.38	-0.014	2-192
2	192	33.6	1.37	-0.007	2-192
2	192	34.8	1.36	-0.006	2-192
2	192	36	1.35	-0.007	2-192
2	192	37.2	1.34	-0.013	2-192
2	192	38.4	1.33	-0.006	2-192
2	192	39.6	1.33	-0.002	2-192
2	192	40.8	1.32	-0.005	2-192
2	192	42	1.32	-0.003	2-192
2	192	43.2	1.31	-0.002	2-192
2	192	44.4	1.31	-0.002	2-192
2	192	45.6	1.31	0.002	2-192
2	192	46.8	1.32	0.006	2-192
2	192	48	1.32	0.006	2-192
2	192	49.2	1.33	0.008	2-192
2	192	50.4	1.34	0.017	2-192
2	192	51.6	1.37	0.023	2-192
2	192	52.8	1.4	0.029	2-192
2	192	54	1.44	0.035	2-192
2	192	55.2	1.48	0.043	2-192
2	192	56.4	1.54	0.058	2-192
2	192	57.6	1.62	0.075	2-192
2	192	58.8	1.72	0.086	2-192
2	192	60	1.83	0.1	2-192
2	192	61.2	1.97	0.131	2-192
2	192	62.4	2.14	0.166	2-192
2	192	63.6	2.37	0.214	2-192
2	192	64.8	2.66	0.277	2-192
2	192	66	3.03	0.336	2-192
2	192	67.2	3.47	0.393	2-192
2	192	68.4	3.96	0.413	2-192
2	192	69.6	4.44	0.364	2-192
2	192	70.8	4.81	0.245	2-192
2	192	72	5.02	0.106	2-192
2	192	73.2	5.07	-0.023	2-192
2	192	74.4	4.99	-0.102	2-192
2	192	75.6	4.83	-0.152	2-192
2	192	76.8	4.63	-0.183	2-192
2	192	78	4.4	-0.201	2-192
2	192	79.2	4.15	-0.211	2-192
2	192	80.4	3.89	-0.212	2-192
2	192	81.6	3.64	-0.214	2-192
2	192	82.8	3.38	-0.217	2-192
2	192	84	3.11	-0.225	2-192
2	192	85.2	2.84	-0.234	2-192
2	192	86.4	2.56	-0.238	2-192
2	192	87.6	2.28	-0.229	2-192
2	192	88.8	2.01	-0.217	2-192
2	192	90	1.76	-0.201	2-192
2	215	30	1.31	-0.001	2-215
2	215	31.2	1.3	-0.008	2-215
2	215	32.4	1.29	-0.011	2-215
2	215	33.6	1.27	-0.012	2-215
2	215	34.8	1.26	-0.007	2-215
2	215	36	1.26	-0.003	2-215
2	215	37.2	1.25	-0.007	2-215
2	215	38.4	1.24	-0.008	2-215
2	215	39.6	1.23	-0.007	2-215
2	215	40.8	1.22	-0.004	2-215
2	215	42	1.22	-0.001	2-215
2	215	43.2	1.22	-0.001	2-215
2	215	44.4	1.22	0.001	2-215
2	215	45.6	1.22	0.005	2-215
2	215	46.8	1.23	0.009	2-215
2	215	48	1.24	0.005	2-215
2	215	49.2	1.25	0.008	2-215
2	215	50.4	1.26	0.013	2-215
2	215	51.6	1.28	0.021	2-215
2	215	52.8	1.31	0.028	2-215
2	215	54	1.35	0.033	2-215
2	215	55.2	1.39	0.041	2-215
2	215	56.4	1.45	0.05	2-215
2	215	57.6	1.51	0.065	2-215
2	215	58.8	1.6	0.079	2-215
2	215	60	1.7	0.094	2-215
2	215	61.2	1.83	0.114	2-215
2	215	62.4	1.98	0.149	2-215
2	215	63.6	2.19	0.199	2-215
2	215	64.8	2.46	0.253	2-215
2	215	66	2.8	0.307	2-215
2	215	67.2	3.19	0.353	2-215
2	215	68.4	3.64	0.382	2-215
2	215	69.6	4.09	0.352	2-215
2	215	70.8	4.46	0.252	2-215
2	215	72	4.68	0.117	2-215
2	215	73.2	4.74	-0.009	2-215
2	215	74.4	4.68	-0.093	2-215
2	215	75.6	4.54	-0.139	2-215
2	215	76.8	4.36	-0.163	2-215
2	215	78	4.14	-0.187	2-215
2	215	79.2	3.91	-0.192	2-215
2	215	80.4	3.68	-0.191	2-215
2	215	81.6	3.45	-0.205	2-215
2	215	82.8	3.2	-0.211	2-215
2	215	84	2.94	-0.21	2-215
2	215	85.2	2.69	-0.217	2-215
2	215	86.4	2.43	-0.221	2-215
2	215	87.6	2.16	-0.214	2-215
2	215	88.8	1.92	-0.199	2-215
2	215	90	1.69	-0.177	2-215
2	216	30	1.35	-0.008	2-216
2	216	31.2	1.34	-0.005	2-216
2	216	32.4	1.33	-0.008	2-216
2	216	33.6	1.32	-0.014	2-216
2	216	34.8	1.3	-0.008	2-216
2	216	36	1.3	-0.004	2-216
2	216	37.2	1.29	-0.008	2-216
2	216	38.4	1.28	-0.007	2-216
2	216	39.6	1.27	-0.005	2-216
2	216	40.8	1.27	-0.002	2-216
2	216	42	1.27	0	2-216
2	216	43.2	1.27	-0.004	2-216
2	216	44.4	1.26	-0.001	2-216
2	216	45.6	1.26	0.003	2-216
2	216	46.8	1.27	0.005	2-216
2	216	48	1.27	0.009	2-216
2	216	49.2	1.29	0.013	2-216
2	216	50.4	1.3	0.012	2-216
2	216	51.6	1.32	0.021	2-216
2	216	52.8	1.35	0.031	2-216
2	216	54	1.39	0.035	2-216
2	216	55.2	1.44	0.045	2-216
2	216	56.4	1.5	0.056	2-216
2	216	57.6	1.58	0.068	2-216
2	216	58.8	1.66	0.083	2-216
2	216	60	1.78	0.103	2-216
2	216	61.2	1.91	0.124	2-216
2	216	62.4	2.08	0.156	2-216
2	216	63.6	2.29	0.203	2-216
2	216	64.8	2.58	0.27	2-216
2	216	66	2.94	0.333	2-216
2	216	67.2	3.37	0.388	2-216
2	216	68.4	3.86	0.413	2-216
2	216	69.6	4.34	0.373	2-216
2	216	70.8	4.72	0.26	2-216
2	216	72	4.96	0.124	2-216
2	216	73.2	5.03	-0.007	2-216
2	216	74.4	4.96	-0.094	2-216
2	216	75.6	4.81	-0.147	2-216
2	216	76.8	4.61	-0.173	2-216
2	216	78	4.39	-0.199	2-216
2	216	79.2	4.14	-0.209	2-216
2	216	80.4	3.9	-0.212	2-216
2	216	81.6	3.64	-0.212	2-216
2	216	82.8	3.38	-0.212	2-216
2	216	84	3.12	-0.224	2-216
2	216	85.2	2.85	-0.232	2-216
2	216	86.4	2.57	-0.236	2-216
2	216	87.6	2.28	-0.232	2-216
2	216	88.8	2.01	-0.215	2-216
2	216	90	1.77	-0.182	2-216
2	239	30	1.35	0.009	2-239
2	239	31.2	1.36	-0.003	2-239
2	239	32.4	1.35	-0.011	2-239
2	239	33.6	1.33	-0.017	2-239
2	239	34.8	1.32	-0.009	2-239
2	239	36	1.31	-0.006	2-239
2	239	37.2	1.3	-0.01	2-239
2	239	38.4	1.29	-0.005	2-239
2	239	39.6	1.29	-0.002	2-239
2	239	40.8	1.28	-0.001	2-239
2	239	42	1.28	-0.002	2-239
2	239	43.2	1.28	-0.004	2-239
2	239	44.4	1.28	-0.001	2-239
2	239	45.6	1.28	0.003	2-239
2	239	46.8	1.28	0.008	2-239
2	239	48	1.29	0.007	2-239
2	239	49.2	1.3	0.012	2-239
2	239	50.4	1.32	0.016	2-239
2	239	51.6	1.34	0.022	2-239
2	239	52.8	1.37	0.028	2-239
2	239	54	1.41	0.038	2-239
2	239	55.2	1.46	0.05	2-239
2	239	56.4	1.53	0.057	2-239
2	239	57.6	1.6	0.065	2-239
2	239	58.8	1.69	0.082	2-239
2	239	60	1.8	0.104	2-239
2	239	61.2	1.93	0.123	2-239
2	239	62.4	2.1	0.156	2-239
2	239	63.6	2.31	0.208	2-239
2	239	64.8	2.6	0.264	2-239
2	239	66	2.95	0.323	2-239
2	239	67.2	3.37	0.381	2-239
2	239	68.4	3.85	0.399	2-239
2	239	69.6	4.31	0.356	2-239
2	239	70.8	4.68	0.251	2-239
2	239	72	4.89	0.11	2-239
2	239	73.2	4.94	-0.017	2-239
2	239	74.4	4.87	-0.109	2-239
2	239	75.6	4.71	-0.154	2-239
2	239	76.8	4.51	-0.173	2-239
2	239	78	4.29	-0.195	2-239
2	239	79.2	4.05	-0.202	2-239
2	239	80.4	3.8	-0.207	2-239
2	239	81.6	3.55	-0.207	2-239
2	239	82.8	3.3	-0.21	2-239
2	239	84	3.04	-0.224	2-239
2	239	85.2	2.78	-0.223	2-239
2	239	86.4	2.51	-0.224	2-239
2	239	87.6	2.24	-0.224	2-239
2	239	88.8	1.97	-0.211	2-239
2	239	90	1.73	-0.193	2-239
2	240	30	1.33	-0.014	2-240
2	240	31.2	1.32	-0.01	2-240
2	240	32.4	1.31	-0.009	2-240
2	240	33.6	1.3	-0.012	2-240
2	240	34.8	1.29	-0.011	2-240
2	240	36	1.27	-0.01	2-240
2	240	37.2	1.26	-0.007	2-240
2	240	38.4	1.25	-0.004	2-240
2	240	39.6	1.25	-0.002	2-240
2	240	40.8	1.24	-0.004	2-240
2	240	42	1.24	-0.003	2-240
2	240	43.2	1.24	-0.002	2-240
2	240	44.4	1.24	0.001	2-240
2	240	45.6	1.24	0.002	2-240
2	240	46.8	1.24	0.002	2-240
2	240	48	1.25	0.009	2-240
2	240	49.2	1.26	0.012	2-240
2	240	50.4	1.28	0.013	2-240
2	240	51.6	1.3	0.021	2-240
2	240	52.8	1.33	0.03	2-240
2	240	54	1.37	0.036	2-240
2	240	55.2	1.42	0.046	2-240
2	240	56.4	1.48	0.059	2-240
2	240	57.6	1.56	0.066	2-240
2	240	58.8	1.64	0.078	2-240
2	240	60	1.75	0.095	2-240
2	240	61.2	1.88	0.119	2-240
2	240	62.4	2.04	0.153	2-240
2	240	63.6	2.25	0.199	2-240
2	240	64.8	2.53	0.263	2-240
2	240	66	2.88	0.322	2-240
2	240	67.2	3.29	0.371	2-240
2	240	68.4	3.75	0.391	2-240
2	240	69.6	4.21	0.35	2-240
2	240	70.8	4.57	0.237	2-240
2	240	72	4.77	0.11	2-240
2	240	73.2	4.83	-0.006	2-240
2	240	74.4	4.77	-0.097	2-240
2	240	75.6	4.62	-0.147	2-240
2	240	76.8	4.42	-0.168	2-240
2	240	78	4.2	-0.193	2-240
2	240	79.2	3.97	-0.2	2-240
2	240	80.4	3.73	-0.194	2-240
2	240	81.6	3.49	-0.201	2-240
2	240	82.8	3.25	-0.208	2-240
2	240	84	3	-0.213	2-240
2	240	85.2	2.74	-0.219	2-240
2	240	86.4	2.47	-0.224	2-240
2	240	87.6	2.2	-0.223	2-240
2	240	88.8	1.94	-0.208	2-240
2	240	90	1.71	-0.181	2-240
2	263	30	1.32	-0.008	2-263
2	263	31.2	1.31	-0.01	2-263
2	263	32.4	1.3	-0.011	2-263
2	263	33.6	1.29	-0.01	2-263
2	263	34.8	1.28	-0.011	2-263
2	263	36	1.26	-0.01	2-263
2	263	37.2	1.26	-0.008	2-263
2	263	38.4	1.25	-0.006	2-263
2	263	39.6	1.24	-0.004	2-263
2	263	40.8	1.24	-0.003	2-263
2	263	42	1.23	-0.001	2-263
2	263	43.2	1.24	0	2-263
2	263	44.4	1.23	-0.001	2-263
2	263	45.6	1.23	0.002	2-263
2	263	46.8	1.24	0.005	2-263
2	263	48	1.25	0.005	2-263
2	263	49.2	1.25	0.008	2-263
2	263	50.4	1.27	0.014	2-263
2	263	51.6	1.29	0.02	2-263
2	263	52.8	1.32	0.028	2-263
2	263	54	1.35	0.037	2-263
2	263	55.2	1.4	0.043	2-263
2	263	56.4	1.45	0.051	2-263
2	263	57.6	1.52	0.061	2-263
2	263	58.8	1.6	0.072	2-263
2	263	60	1.7	0.091	2-263
2	263	61.2	1.83	0.119	2-263
2	263	62.4	1.99	0.152	2-263
2	263	63.6	2.2	0.197	2-263
2	263	64.8	2.47	0.256	2-263
2	263	66	2.81	0.309	2-263
2	263	67.2	3.21	0.359	2-263
2	263	68.4	3.66	0.381	2-263
2	263	69.6	4.1	0.344	2-263
2	263	70.8	4.46	0.24	2-263
2	263	72	4.67	0.113	2-263
2	263	73.2	4.73	-0.005	2-263
2	263	74.4	4.67	-0.087	2-263
2	263	75.6	4.53	-0.144	2-263
2	263	76.8	4.33	-0.18	2-263
2	263	78	4.12	-0.184	2-263
2	263	79.2	3.89	-0.188	2-263
2	263	80.4	3.66	-0.196	2-263
2	263	81.6	3.42	-0.201	2-263
2	263	82.8	3.18	-0.204	2-263
2	263	84	2.93	-0.211	2-263
2	263	85.2	2.67	-0.217	2-263
2	263	86.4	2.41	-0.22	2-263
2	263	87.6	2.14	-0.22	2-263
2	263	88.8	1.89	-0.199	2-263
2	263	90	1.67	-0.158	2-263
2	264	30	1.26	-0.002	2-264
2	264	31.2	1.26	-0.004	2-264
2	264	32.4	1.25	-0.008	2-264
2	264	33.6	1.24	-0.013	2-264
2	264	34.8	1.23	-0.012	2-264
2	264	36	1.22	-0.007	2-264
2	264	37.2	1.21	-0.006	2-264
2	264	38.4	1.2	-0.006	2-264
2	264	39.6	1.2	-0.004	2-264
2	264	40.8	1.19	-0.003	2-264
2	264	42	1.19	-0.002	2-264
2	264	43.2	1.19	-0.002	2-264
2	264	44.4	1.19	-0.001	2-264
2	264	45.6	1.19	0.001	2-264
2	264	46.8	1.19	0.003	2-264
2	264	48	1.2	0.005	2-264
2	264	49.2	1.21	0.011	2-264
2	264	50.4	1.22	0.018	2-264
2	264	51.6	1.25	0.021	2-264
2	264	52.8	1.28	0.026	2-264
2	264	54	1.31	0.032	2-264
2	264	55.2	1.35	0.042	2-264
2	264	56.4	1.41	0.053	2-264
2	264	57.6	1.48	0.068	2-264
2	264	58.8	1.57	0.077	2-264
2	264	60	1.66	0.087	2-264
2	264	61.2	1.79	0.115	2-264
2	264	62.4	1.95	0.153	2-264
2	264	63.6	2.16	0.201	2-264
2	264	64.8	2.43	0.26	2-264
2	264	66	2.78	0.316	2-264
2	264	67.2	3.18	0.36	2-264
2	264	68.4	3.63	0.373	2-264
2	264	69.6	4.06	0.336	2-264
2	264	70.8	4.41	0.236	2-264
2	264	72	4.62	0.107	2-264
2	264	73.2	4.67	-0.014	2-264
2	264	74.4	4.6	-0.101	2-264
2	264	75.6	4.44	-0.145	2-264
2	264	76.8	4.26	-0.163	2-264
2	264	78	4.04	-0.189	2-264
2	264	79.2	3.81	-0.196	2-264
2	264	80.4	3.58	-0.189	2-264
2	264	81.6	3.35	-0.2	2-264
2	264	82.8	3.1	-0.207	2-264
2	264	84	2.85	-0.214	2-264
2	264	85.2	2.6	-0.215	2-264
2	264	86.4	2.34	-0.216	2-264
2	264	87.6	2.08	-0.217	2-264
2	264	88.8	1.82	-0.2	2-264
2	264	90	1.6	-0.168	2-264
2	287	30	1.38	-0.005	2-287
2	287	31.2	1.37	-0.007	2-287
2	287	32.4	1.36	-0.009	2-287
2	287	33.6	1.35	-0.013	2-287
2	287	34.8	1.33	-0.007	2-287
2	287	36	1.33	-0.002	2-287
2	287	37.2	1.32	-0.01	2-287
2	287	38.4	1.31	-0.01	2-287
2	287	39.6	1.3	-0.004	2-287
2	287	40.8	1.3	-0.002	2-287
2	287	42	1.3	-0.003	2-287
2	287	43.2	1.29	-0.002	2-287
2	287	44.4	1.29	0.002	2-287
2	287	45.6	1.3	0.003	2-287
2	287	46.8	1.3	0.004	2-287
2	287	48	1.31	0.009	2-287
2	287	49.2	1.32	0.013	2-287
2	287	50.4	1.34	0.016	2-287
2	287	51.6	1.36	0.021	2-287
2	287	52.8	1.39	0.027	2-287
2	287	54	1.43	0.036	2-287
2	287	55.2	1.48	0.045	2-287
2	287	56.4	1.54	0.053	2-287
2	287	57.6	1.61	0.068	2-287
2	287	58.8	1.7	0.082	2-287
2	287	60	1.8	0.096	2-287
2	287	61.2	1.94	0.122	2-287
2	287	62.4	2.1	0.157	2-287
2	287	63.6	2.32	0.206	2-287
2	287	64.8	2.61	0.273	2-287
2	287	66	2.97	0.332	2-287
2	287	67.2	3.39	0.379	2-287
2	287	68.4	3.87	0.4	2-287
2	287	69.6	4.33	0.356	2-287
2	287	70.8	4.7	0.242	2-287
2	287	72	4.91	0.104	2-287
2	287	73.2	4.95	-0.02	2-287
2	287	74.4	4.88	-0.098	2-287
2	287	75.6	4.72	-0.149	2-287
2	287	76.8	4.52	-0.179	2-287
2	287	78	4.29	-0.203	2-287
2	287	79.2	4.05	-0.208	2-287
2	287	80.4	3.8	-0.204	2-287
2	287	81.6	3.55	-0.213	2-287
2	287	82.8	3.29	-0.216	2-287
2	287	84	3.03	-0.217	2-287
2	287	85.2	2.77	-0.226	2-287
2	287	86.4	2.49	-0.231	2-287
2	287	87.6	2.22	-0.224	2-287
2	287	88.8	1.96	-0.213	2-287
2	287	90	1.71	-0.2	2-287
2	288	30	1.35	-0.001	2-288
2	288	31.2	1.34	-0.009	2-288
2	288	32.4	1.33	-0.011	2-288
2	288	33.6	1.32	-0.007	2-288
2	288	34.8	1.31	-0.009	2-288
2	288	36	1.3	-0.009	2-288
2	288	37.2	1.29	-0.009	2-288
2	288	38.4	1.28	-0.008	2-288
2	288	39.6	1.27	-0.005	2-288
2	288	40.8	1.27	-0.002	2-288
2	288	42	1.26	-0.002	2-288
2	288	43.2	1.26	0	2-288
2	288	44.4	1.26	-0.001	2-288
2	288	45.6	1.26	-0.001	2-288
2	288	46.8	1.26	0.001	2-288
2	288	48	1.27	0.008	2-288
2	288	49.2	1.28	0.012	2-288
2	288	50.4	1.29	0.011	2-288
2	288	51.6	1.31	0.022	2-288
2	288	52.8	1.34	0.031	2-288
2	288	54	1.38	0.035	2-288
2	288	55.2	1.43	0.044	2-288
2	288	56.4	1.49	0.054	2-288
2	288	57.6	1.56	0.066	2-288
2	288	58.8	1.64	0.077	2-288
2	288	60	1.75	0.09	2-288
2	288	61.2	1.87	0.121	2-288
2	288	62.4	2.04	0.16	2-288
2	288	63.6	2.26	0.207	2-288
2	288	64.8	2.54	0.261	2-288
2	288	66	2.88	0.314	2-288
2	288	67.2	3.29	0.368	2-288
2	288	68.4	3.75	0.394	2-288
2	288	69.6	4.21	0.354	2-288
2	288	70.8	4.57	0.237	2-288
2	288	72	4.78	0.106	2-288
2	288	73.2	4.83	-0.013	2-288
2	288	74.4	4.76	-0.1	2-288
2	288	75.6	4.61	-0.15	2-288
2	288	76.8	4.41	-0.179	2-288
2	288	78	4.19	-0.191	2-288
2	288	79.2	3.95	-0.198	2-288
2	288	80.4	3.71	-0.2	2-288
2	288	81.6	3.47	-0.203	2-288
2	288	82.8	3.23	-0.207	2-288
2	288	84	2.98	-0.213	2-288
2	288	85.2	2.72	-0.221	2-288
2	288	86.4	2.45	-0.222	2-288
2	288	87.6	2.18	-0.218	2-288
2	288	88.8	1.93	-0.204	2-288
2	288	90	1.7	-0.18	2-288
2	311	30	1.31	-0.008	2-311
2	311	31.2	1.3	-0.009	2-311
2	311	32.4	1.29	-0.008	2-311
2	311	33.6	1.28	-0.008	2-311
2	311	34.8	1.27	-0.007	2-311
2	311	36	1.26	-0.007	2-311
2	311	37.2	1.25	-0.008	2-311
2	311	38.4	1.24	-0.006	2-311
2	311	39.6	1.24	-0.004	2-311
2	311	40.8	1.23	-0.002	2-311
2	311	42	1.23	-0.001	2-311
2	311	43.2	1.23	0	2-311
2	311	44.4	1.23	-0.001	2-311
2	311	45.6	1.23	0.001	2-311
2	311	46.8	1.23	0.004	2-311
2	311	48	1.24	0.008	2-311
2	311	49.2	1.25	0.013	2-311
2	311	50.4	1.27	0.017	2-311
2	311	51.6	1.29	0.02	2-311
2	311	52.8	1.32	0.026	2-311
2	311	54	1.35	0.034	2-311
2	311	55.2	1.4	0.043	2-311
2	311	56.4	1.46	0.05	2-311
2	311	57.6	1.52	0.063	2-311
2	311	58.8	1.61	0.079	2-311
2	311	60	1.71	0.094	2-311
2	311	61.2	1.84	0.114	2-311
2	311	62.4	1.99	0.149	2-311
2	311	63.6	2.2	0.198	2-311
2	311	64.8	2.47	0.259	2-311
2	311	66	2.82	0.314	2-311
2	311	67.2	3.22	0.36	2-311
2	311	68.4	3.67	0.386	2-311
2	311	69.6	4.12	0.354	2-311
2	311	70.8	4.49	0.247	2-311
2	311	72	4.71	0.118	2-311
2	311	73.2	4.78	0	2-311
2	311	74.4	4.72	-0.08	2-311
2	311	75.6	4.59	-0.133	2-311
2	311	76.8	4.41	-0.168	2-311
2	311	78	4.2	-0.187	2-311
2	311	79.2	3.97	-0.194	2-311
2	311	80.4	3.73	-0.201	2-311
2	311	81.6	3.49	-0.202	2-311
2	311	82.8	3.25	-0.203	2-311
2	311	84	3	-0.215	2-311
2	311	85.2	2.74	-0.217	2-311
2	311	86.4	2.48	-0.218	2-311
2	311	87.6	2.21	-0.223	2-311
2	311	88.8	1.95	-0.21	2-311
2	311	90	1.71	-0.179	2-311
2	312	30	1.25	0	2-312
2	312	31.2	1.24	-0.009	2-312
2	312	32.4	1.23	-0.01	2-312
2	312	33.6	1.22	-0.007	2-312
2	312	34.8	1.21	-0.008	2-312
2	312	36	1.2	-0.008	2-312
2	312	37.2	1.19	-0.004	2-312
2	312	38.4	1.19	-0.004	2-312
2	312	39.6	1.18	-0.007	2-312
2	312	40.8	1.17	0	2-312
2	312	42	1.17	0.001	2-312
2	312	43.2	1.17	-0.004	2-312
2	312	44.4	1.17	-0.002	2-312
2	312	45.6	1.17	0.002	2-312
2	312	46.8	1.18	0.009	2-312
2	312	48	1.19	0.006	2-312
2	312	49.2	1.19	0.006	2-312
2	312	50.4	1.21	0.012	2-312
2	312	51.6	1.22	0.02	2-312
2	312	52.8	1.25	0.028	2-312
2	312	54	1.29	0.033	2-312
2	312	55.2	1.33	0.042	2-312
2	312	56.4	1.39	0.052	2-312
2	312	57.6	1.46	0.061	2-312
2	312	58.8	1.54	0.074	2-312
2	312	60	1.64	0.095	2-312
2	312	61.2	1.76	0.117	2-312
2	312	62.4	1.92	0.146	2-312
2	312	63.6	2.12	0.191	2-312
2	312	64.8	2.38	0.246	2-312
2	312	66	2.71	0.3	2-312
2	312	67.2	3.11	0.355	2-312
2	312	68.4	3.55	0.383	2-312
2	312	69.6	4	0.351	2-312
2	312	70.8	4.36	0.242	2-312
2	312	72	4.58	0.118	2-312
2	312	73.2	4.65	0.002	2-312
2	312	74.4	4.59	-0.086	2-312
2	312	75.6	4.45	-0.139	2-312
2	312	76.8	4.27	-0.168	2-312
2	312	78	4.05	-0.181	2-312
2	312	79.2	3.83	-0.187	2-312
2	312	80.4	3.61	-0.195	2-312
2	312	81.6	3.37	-0.199	2-312
2	312	82.8	3.13	-0.2	2-312
2	312	84	2.88	-0.207	2-312
2	312	85.2	2.63	-0.213	2-312
2	312	86.4	2.37	-0.218	2-312
2	312	87.6	2.11	-0.218	2-312
2	312	88.8	1.86	-0.202	2-312
2	312	90	1.63	-0.171	2-312
2	335	30	1.35	-0.005	2-335
2	335	31.2	1.34	-0.01	2-335
2	335	32.4	1.33	-0.01	2-335
2	335	33.6	1.32	-0.01	2-335
2	335	34.8	1.3	-0.009	2-335
2	335	36	1.29	-0.009	2-335
2	335	37.2	1.28	-0.008	2-335
2	335	38.4	1.28	-0.004	2-335
2	335	39.6	1.27	-0.003	2-335
2	335	40.8	1.27	-0.005	2-335
2	335	42	1.26	-0.002	2-335
2	335	43.2	1.26	0.001	2-335
2	335	44.4	1.26	-0.001	2-335
2	335	45.6	1.26	-0.001	2-335
2	335	46.8	1.26	-0.001	2-335
2	335	48	1.26	0.007	2-335
2	335	49.2	1.28	0.013	2-335
2	335	50.4	1.29	0.016	2-335
2	335	51.6	1.31	0.022	2-335
2	335	52.8	1.34	0.029	2-335
2	335	54	1.38	0.029	2-335
2	335	55.2	1.42	0.04	2-335
2	335	56.4	1.48	0.053	2-335
2	335	57.6	1.55	0.063	2-335
2	335	58.8	1.63	0.075	2-335
2	335	60	1.73	0.091	2-335
2	335	61.2	1.85	0.112	2-335
2	335	62.4	2.01	0.15	2-335
2	335	63.6	2.22	0.208	2-335
2	335	64.8	2.5	0.257	2-335
2	335	66	2.84	0.307	2-335
2	335	67.2	3.24	0.358	2-335
2	335	68.4	3.68	0.376	2-335
2	335	69.6	4.12	0.336	2-335
2	335	70.8	4.46	0.23	2-335
2	335	72	4.66	0.104	2-335
2	335	73.2	4.71	-0.015	2-335
2	335	74.4	4.64	-0.098	2-335
2	335	75.6	4.49	-0.147	2-335
2	335	76.8	4.3	-0.17	2-335
2	335	78	4.09	-0.183	2-335
2	335	79.2	3.86	-0.19	2-335
2	335	80.4	3.63	-0.199	2-335
2	335	81.6	3.39	-0.198	2-335
2	335	82.8	3.15	-0.198	2-335
2	335	84	2.91	-0.209	2-335
2	335	85.2	2.65	-0.213	2-335
2	335	86.4	2.4	-0.215	2-335
2	335	87.6	2.14	-0.215	2-335
2	335	88.8	1.89	-0.197	2-335
2	335	90	1.67	-0.163	2-335
2	336	30	1.31	-0.012	2-336
2	336	31.2	1.3	-0.008	2-336
2	336	32.4	1.29	-0.008	2-336
2	336	33.6	1.28	-0.014	2-336
2	336	34.8	1.26	-0.011	2-336
2	336	36	1.25	-0.006	2-336
2	336	37.2	1.25	-0.005	2-336
2	336	38.4	1.24	-0.007	2-336
2	336	39.6	1.23	-0.007	2-336
2	336	40.8	1.22	-0.002	2-336
2	336	42	1.22	-0.002	2-336
2	336	43.2	1.22	-0.002	2-336
2	336	44.4	1.22	0.002	2-336
2	336	45.6	1.22	0.002	2-336
2	336	46.8	1.22	0.002	2-336
