file_number	wellnumber	col_number	row_number	blank	smiles	pubchem_cid	error_code	tm_inf_	apo_tm_inf__median	apo_tm_inf__mad
9	50	2	3	FALSE	CCc1ccc(cc1)NC(=O)CSC2NC(=O)C(=CN=2)S(=O)(=O)c3ccccc3	2137145	0	68.57014148	68.2799394	0.146243329
13	50	2	3	FALSE	CCc1ccc(cc1)NC(=O)CSC2NC(=O)C(=CN=2)S(=O)(=O)c3ccccc3	2137145	0	68.26067578	68.28545317	0.071644612
3	22	22	1	FALSE	CC(C)N2N=Cc1c(cc(nc12)C3CC3)C(=O)NCCc4ccc(Cl)cc4	9357697	0	68.87046601	68.18583865	0.051594247
7	22	22	1	FALSE	CC(C)N2N=Cc1c(cc(nc12)C3CC3)C(=O)NCCc4ccc(Cl)cc4	9357697	0	68.77068117	68.1895422	0.0319947
11	22	22	1	FALSE	CC(C)N2N=Cc1c(cc(nc12)C3CC3)C(=O)NCCc4ccc(Cl)cc4	9357697	0	68.91380101	68.29213889	0.091890082
4	370	10	16	FALSE	N#Cc1cccc(c1)NC(=O)CSC4=NN=C5c2ccccc2N=C(C3=CC=CO3)N45	50755182	0	68.79795576	68.23675053	0.084874697
8	370	10	16	FALSE	N#Cc1cccc(c1)NC(=O)CSC4=NN=C5c2ccccc2N=C(C3=CC=CO3)N45	50755182	0	68.91368367	68.16496682	0.092534993
12	370	10	16	FALSE	N#Cc1cccc(c1)NC(=O)CSC4=NN=C5c2ccccc2N=C(C3=CC=CO3)N45	50755182	0	68.62585175	68.17382353	0.077146382
4	154	10	7	FALSE	CC(C)N3C(=O)N(CC(=O)c1ccccc1)c2c(nc(nc23)C4=CC=CO4)C(N)=O	92423866	0	67.83777127	68.23675053	0.084874697
8	154	10	7	FALSE	CC(C)N3C(=O)N(CC(=O)c1ccccc1)c2c(nc(nc23)C4=CC=CO4)C(N)=O	92423866	0	67.8595893	68.16496682	0.092534993
12	154	10	7	FALSE	CC(C)N3C(=O)N(CC(=O)c1ccccc1)c2c(nc(nc23)C4=CC=CO4)C(N)=O	92423866	0	67.83700875	68.17382353	0.077146382
4	365	5	16	FALSE	COc1ccccc1NC(=O)C4=CC3C(C)=NN(Cc2ccccc2)C=3S4	2430094	0	67.8206663	68.23675053	0.084874697
8	365	5	16	FALSE	COc1ccccc1NC(=O)C4=CC3C(C)=NN(Cc2ccccc2)C=3S4	2430094	0	68.28488682	68.16496682	0.092534993
12	365	5	16	FALSE	COc1ccccc1NC(=O)C4=CC3C(C)=NN(Cc2ccccc2)C=3S4	2430094	0	68.22462306	68.17382353	0.077146382
4	211	19	9	FALSE	O=C(Nc1ccc(cc1)C3=Nc2cccnc2S3)C(c4ccccc4)c5ccccc5	4144826	0	68.1446816	68.23675053	0.084874697
8	211	19	9	FALSE	O=C(Nc1ccc(cc1)C3=Nc2cccnc2S3)C(c4ccccc4)c5ccccc5	4144826	0	68.15062186	68.16496682	0.092534993
12	211	19	9	FALSE	O=C(Nc1ccc(cc1)C3=Nc2cccnc2S3)C(c4ccccc4)c5ccccc5	4144826	0	68.1936153	68.17382353	0.077146382
3	153	9	7	FALSE	CCOC(=O)C3Oc2nc(cc(C1=CC=CS1)c2C=3N)c4ccccc4	2816111	0	67.73546922	68.18583865	0.051594247
7	153	9	7	FALSE	CCOC(=O)C3Oc2nc(cc(C1=CC=CS1)c2C=3N)c4ccccc4	2816111	0	67.97820407	68.1895422	0.0319947
11	153	9	7	FALSE	CCOC(=O)C3Oc2nc(cc(C1=CC=CS1)c2C=3N)c4ccccc4	2816111	0	68.26293879	68.29213889	0.091890082
4	118	22	5	FALSE	[O-][N+](=O)c3ccc(NC(=O)COC(=O)CC1=CNc2ccccc12)c(Cl)c3	4660713	0	69.10399594	68.23675053	0.084874697
8	118	22	5	FALSE	[O-][N+](=O)c3ccc(NC(=O)COC(=O)CC1=CNc2ccccc12)c(Cl)c3	4660713	0	69.04596542	68.16496682	0.092534993
12	118	22	5	FALSE	[O-][N+](=O)c3ccc(NC(=O)COC(=O)CC1=CNc2ccccc12)c(Cl)c3	4660713	0	68.92530804	68.17382353	0.077146382
3	332	20	14	FALSE	CN(Cc1ccccc1)C(=O)CN3C(=O)NC2C(=CNC=2C3=O)c4ccccc4F	46335339	0	67.06828661	68.18583865	0.051594247
7	332	20	14	FALSE	CN(Cc1ccccc1)C(=O)CN3C(=O)NC2C(=CNC=2C3=O)c4ccccc4F	46335339	0	67.04246674	68.1895422	0.0319947
11	332	20	14	FALSE	CN(Cc1ccccc1)C(=O)CN3C(=O)NC2C(=CNC=2C3=O)c4ccccc4F	46335339	0	66.98019537	68.29213889	0.091890082
4	76	4	4	FALSE	[O-][N+](=O)c4ccc(CN1CCC(CC1)C2C=C(NN=2)c3ccc(Cl)cc3)cc4	6987188	0	68.60414451	68.23675053	0.084874697
8	76	4	4	FALSE	[O-][N+](=O)c4ccc(CN1CCC(CC1)C2C=C(NN=2)c3ccc(Cl)cc3)cc4	6987188	0	68.86074592	68.16496682	0.092534993
12	76	4	4	FALSE	[O-][N+](=O)c4ccc(CN1CCC(CC1)C2C=C(NN=2)c3ccc(Cl)cc3)cc4	6987188	0	68.76275213	68.17382353	0.077146382
4	340	4	15	FALSE	CS(=O)(=O)c2ccc1N=C(Sc1c2)N(Cc3ccccc3)C(=O)c5ccc4N=CSc4c5	41688286	0	65.20948545	68.23675053	0.084874697
8	340	4	15	FALSE	CS(=O)(=O)c2ccc1N=C(Sc1c2)N(Cc3ccccc3)C(=O)c5ccc4N=CSc4c5	41688286	0	64.4906342	68.16496682	0.092534993
12	340	4	15	FALSE	CS(=O)(=O)c2ccc1N=C(Sc1c2)N(Cc3ccccc3)C(=O)c5ccc4N=CSc4c5	41688286	0	65.67775747	68.17382353	0.077146382
4	371	11	16	FALSE	COc1ccccc1NC(=O)CSC2=NN=C(O2)C4=Cc3ccccc3N4C	46266303	1	69.06810594	68.23675053	0.084874697
8	371	11	16	FALSE	COc1ccccc1NC(=O)CSC2=NN=C(O2)C4=Cc3ccccc3N4C	46266303	1	68.83852761	68.16496682	0.092534993
12	371	11	16	FALSE	COc1ccccc1NC(=O)CSC2=NN=C(O2)C4=Cc3ccccc3N4C	46266303	1	68.84416827	68.17382353	0.077146382
3	296	8	13	FALSE	Cc1ccccc1N2N=NN=C2C3(CCCCC3)Nc4cc(ccc4O)[N+]([O-])=O	3659442	0	68.40616935	68.18583865	0.051594247
7	296	8	13	FALSE	Cc1ccccc1N2N=NN=C2C3(CCCCC3)Nc4cc(ccc4O)[N+]([O-])=O	3659442	0	68.66669841	68.1895422	0.0319947
11	296	8	13	FALSE	Cc1ccccc1N2N=NN=C2C3(CCCCC3)Nc4cc(ccc4O)[N+]([O-])=O	3659442	0	69.02532011	68.29213889	0.091890082
4	217	1	10	FALSE	O=C(C1=CN(N=N1)c2ccccc2C(F)(F)F)c3ccc(Cl)cc3Cl	1480013	0	68.45744638	68.23675053	0.084874697
8	217	1	10	FALSE	O=C(C1=CN(N=N1)c2ccccc2C(F)(F)F)c3ccc(Cl)cc3Cl	1480013	0	68.50564902	68.16496682	0.092534993
12	217	1	10	FALSE	O=C(C1=CN(N=N1)c2ccccc2C(F)(F)F)c3ccc(Cl)cc3Cl	1480013	0	68.49717178	68.17382353	0.077146382
3	188	20	8	FALSE	CCC(=O)NC2=Nc1cc(ccc1S2)NS(=O)(=O)c3ccc(F)cc3	20971841	0	68.08043516	68.18583865	0.051594247
7	188	20	8	FALSE	CCC(=O)NC2=Nc1cc(ccc1S2)NS(=O)(=O)c3ccc(F)cc3	20971841	0	68.12211173	68.1895422	0.0319947
11	188	20	8	FALSE	CCC(=O)NC2=Nc1cc(ccc1S2)NS(=O)(=O)c3ccc(F)cc3	20971841	0	68.18915411	68.29213889	0.091890082
3	53	5	3	FALSE	Cc1ccc(cc1)C(=O)NC3=NC2C(CCC=2S3)C(=O)NCc4ccncc4	16947625	0	67.57336508	68.18583865	0.051594247
7	53	5	3	FALSE	Cc1ccc(cc1)C(=O)NC3=NC2C(CCC=2S3)C(=O)NCc4ccncc4	16947625	0	67.83654766	68.1895422	0.0319947
11	53	5	3	FALSE	Cc1ccc(cc1)C(=O)NC3=NC2C(CCC=2S3)C(=O)NCc4ccncc4	16947625	0	67.94198478	68.29213889	0.091890082
5	262	22	11	FALSE	O=C(CC1CCCCC1)N3CC(=O)Nc2ccc(Br)cc2C3c4ccc(F)cc4	4175860	0	66.3057058	68.2772857	0.055985758
9	262	22	11	FALSE	O=C(CC1CCCCC1)N3CC(=O)Nc2ccc(Br)cc2C3c4ccc(F)cc4	4175860	0	66.48778055	68.2799394	0.146243329
13	262	22	11	FALSE	O=C(CC1CCCCC1)N3CC(=O)Nc2ccc(Br)cc2C3c4ccc(F)cc4	4175860	0	66.60715325	68.28545317	0.071644612
3	56	8	3	FALSE	O=C(CCC1=NC(=NO1)c2ccc(F)cc2)N3CCCC(C3)C5=Nc4ccccc4S5	16334350	1	68.21645606	68.18583865	0.051594247
7	56	8	3	FALSE	O=C(CCC1=NC(=NO1)c2ccc(F)cc2)N3CCCC(C3)C5=Nc4ccccc4S5	16334350	0	68.21261888	68.1895422	0.0319947
11	56	8	3	FALSE	O=C(CCC1=NC(=NO1)c2ccc(F)cc2)N3CCCC(C3)C5=Nc4ccccc4S5	16334350	0	68.34229426	68.29213889	0.091890082
2	170	2	8	FALSE	O=C(Nc1ccc(F)cc1)c2ccc(cc2)c3ccc(nn3)N4CCCC4	53098731	0	67.59986864	68.20813253	0.069540518
6	170	2	8	FALSE	O=C(Nc1ccc(F)cc1)c2ccc(cc2)c3ccc(nn3)N4CCCC4	53098731	0	67.96372806	68.16918549	0.097207372
10	170	2	8	FALSE	O=C(Nc1ccc(F)cc1)c2ccc(cc2)c3ccc(nn3)N4CCCC4	53098731	0	67.37983661	68.2113126	0.093646869
3	41	17	2	FALSE	COc1ccccc1CNC(=O)c3nc(c2c(C)cc(C)nc2n3)N4CCOCC4	71837972	0	67.33767412	68.18583865	0.051594247
7	41	17	2	FALSE	COc1ccccc1CNC(=O)c3nc(c2c(C)cc(C)nc2n3)N4CCOCC4	71837972	0	67.38541514	68.1895422	0.0319947
11	41	17	2	FALSE	COc1ccccc1CNC(=O)c3nc(c2c(C)cc(C)nc2n3)N4CCOCC4	71837972	0	67.36585741	68.29213889	0.091890082
4	269	5	12	FALSE	O=C(NC1CC1)c3cc(nc4ON=C(c2ccccc2)c34)C5=CC=CO5	19616044	0	67.75325539	68.23675053	0.084874697
8	269	5	12	FALSE	O=C(NC1CC1)c3cc(nc4ON=C(c2ccccc2)c34)C5=CC=CO5	19616044	0	68.0358872	68.16496682	0.092534993
12	269	5	12	FALSE	O=C(NC1CC1)c3cc(nc4ON=C(c2ccccc2)c34)C5=CC=CO5	19616044	0	67.86471074	68.17382353	0.077146382
2	337	1	15	FALSE	Cc3ccc(COC(=O)C1C(CC(=O)NC=1C)c2cccc(Cl)c2)cc3	17060763	0	68.01150026	68.20813253	0.069540518
6	337	1	15	FALSE	Cc3ccc(COC(=O)C1C(CC(=O)NC=1C)c2cccc(Cl)c2)cc3	17060763	0	68.05921178	68.16918549	0.097207372
10	337	1	15	FALSE	Cc3ccc(COC(=O)C1C(CC(=O)NC=1C)c2cccc(Cl)c2)cc3	17060763	0	68.17485101	68.2113126	0.093646869
2	140	20	6	FALSE	O=C(Nc1ccc(cc1)N2CCOCC2)c3ccc(cc3)c4ccc(nn4)N5CCCC5	53098725	0	67.9728665	68.20813253	0.069540518
6	140	20	6	FALSE	O=C(Nc1ccc(cc1)N2CCOCC2)c3ccc(cc3)c4ccc(nn4)N5CCCC5	53098725	0	68.04829811	68.16918549	0.097207372
10	140	20	6	FALSE	O=C(Nc1ccc(cc1)N2CCOCC2)c3ccc(cc3)c4ccc(nn4)N5CCCC5	53098725	0	68.13455982	68.2113126	0.093646869
2	189	21	8	FALSE	O=C(NCc1ccccc1Cl)C2=NC(=NO2)c4ccc3NC=Cc3c4	42534708	0	69.3982536	68.20813253	0.069540518
6	189	21	8	FALSE	O=C(NCc1ccccc1Cl)C2=NC(=NO2)c4ccc3NC=Cc3c4	42534708	0	69.44769846	68.16918549	0.097207372
10	189	21	8	FALSE	O=C(NCc1ccccc1Cl)C2=NC(=NO2)c4ccc3NC=Cc3c4	42534708	0	69.52163122	68.2113126	0.093646869
3	123	3	6	FALSE	COc1ccc(cc1)C2=NOC(=N2)[C@@H]3C[C@@H](CN3C)NC(=O)Nc4cccc(C#N)c4	25338576	0	68.1263269	68.18583865	0.051594247
7	123	3	6	FALSE	COc1ccc(cc1)C2=NOC(=N2)[C@@H]3C[C@@H](CN3C)NC(=O)Nc4cccc(C#N)c4	25338576	0	68.12268079	68.1895422	0.0319947
11	123	3	6	FALSE	COc1ccc(cc1)C2=NOC(=N2)[C@@H]3C[C@@H](CN3C)NC(=O)Nc4cccc(C#N)c4	25338576	0	68.21118268	68.29213889	0.091890082
4	89	17	4	FALSE	O=C(C1=CC=CO1)[C@H]2C(=NO[C@]24C(=O)Nc3ccccc34)c5ccc(Cl)cc5	7694161	0	68.56889042	68.23675053	0.084874697
8	89	17	4	FALSE	O=C(C1=CC=CO1)[C@H]2C(=NO[C@]24C(=O)Nc3ccccc34)c5ccc(Cl)cc5	7694161	0	68.48023404	68.16496682	0.092534993
12	89	17	4	FALSE	O=C(C1=CC=CO1)[C@H]2C(=NO[C@]24C(=O)Nc3ccccc34)c5ccc(Cl)cc5	7694161	0	68.43350258	68.17382353	0.077146382
4	149	5	7	FALSE	CC2=C(Cc1ccccc1)C(=O)Oc3cc(ccc23)OCC4N=NNN=4	2040619	0	67.48888847	68.23675053	0.084874697
8	149	5	7	FALSE	CC2=C(Cc1ccccc1)C(=O)Oc3cc(ccc23)OCC4N=NNN=4	2040619	0	67.59106419	68.16496682	0.092534993
12	149	5	7	FALSE	CC2=C(Cc1ccccc1)C(=O)Oc3cc(ccc23)OCC4N=NNN=4	2040619	0	67.47052885	68.17382353	0.077146382
2	138	18	6	FALSE	Cc1ccc(F)cc1NC(=O)CCCC2=CNc3ccccc23	2514811	0	68.37597593	68.20813253	0.069540518
6	138	18	6	FALSE	Cc1ccc(F)cc1NC(=O)CCCC2=CNc3ccccc23	2514811	0	68.40749453	68.16918549	0.097207372
10	138	18	6	FALSE	Cc1ccc(F)cc1NC(=O)CCCC2=CNc3ccccc23	2514811	0	68.46994509	68.2113126	0.093646869
3	255	15	11	FALSE	O=C(NC2=NC1C(CCC=1S2)C(=O)NCc3ccncc3)c4ccc(F)cc4	16947307	0	67.95097863	68.18583865	0.051594247
7	255	15	11	FALSE	O=C(NC2=NC1C(CCC=1S2)C(=O)NCc3ccncc3)c4ccc(F)cc4	16947307	0	67.91685616	68.1895422	0.0319947
11	255	15	11	FALSE	O=C(NC2=NC1C(CCC=1S2)C(=O)NCc3ccncc3)c4ccc(F)cc4	16947307	0	68.15753018	68.29213889	0.091890082
5	343	7	15	FALSE	O=S(=O)(NCCC1CCCCC=1)c2ccccc2C(F)(F)F	2559621	0	68.43871785	68.2772857	0.055985758
9	343	7	15	FALSE	O=S(=O)(NCCC1CCCCC=1)c2ccccc2C(F)(F)F	2559621	0	68.4989853	68.2799394	0.146243329
13	343	7	15	FALSE	O=S(=O)(NCCC1CCCCC=1)c2ccccc2C(F)(F)F	2559621	0	68.54270644	68.28545317	0.071644612
3	162	18	7	FALSE	O=C(CC3C(=O)N(C1CCCC1)C4=Nc2ccccc2N34)Nc5cccc(F)c5	25250530	0	68.74616888	68.18583865	0.051594247
7	162	18	7	FALSE	O=C(CC3C(=O)N(C1CCCC1)C4=Nc2ccccc2N34)Nc5cccc(F)c5	25250530	0	68.90156057	68.1895422	0.0319947
11	162	18	7	FALSE	O=C(CC3C(=O)N(C1CCCC1)C4=Nc2ccccc2N34)Nc5cccc(F)c5	25250530	0	68.90241242	68.29213889	0.091890082
2	165	21	7	FALSE	CCc1ccc(cc1)OCC(=O)Nc2cccc(c2)C4=Nc3ccccc3S4	2414512	0	68.69925111	68.20813253	0.069540518
6	165	21	7	FALSE	CCc1ccc(cc1)OCC(=O)Nc2cccc(c2)C4=Nc3ccccc3S4	2414512	0	68.71408232	68.16918549	0.097207372
10	165	21	7	FALSE	CCc1ccc(cc1)OCC(=O)Nc2cccc(c2)C4=Nc3ccccc3S4	2414512	0	68.83095305	68.2113126	0.093646869
3	225	9	10	FALSE	CC2=NN(Cc1ccccc1Cl)C(C)=C2C(C3C(=O)CC(C)(C)CC3=O)C4C(=O)CC(C)(C)CC4=O	3713635	0	67.12313019	68.18583865	0.051594247
7	225	9	10	FALSE	CC2=NN(Cc1ccccc1Cl)C(C)=C2C(C3C(=O)CC(C)(C)CC3=O)C4C(=O)CC(C)(C)CC4=O	3713635	0	67.05785919	68.1895422	0.0319947
11	225	9	10	FALSE	CC2=NN(Cc1ccccc1Cl)C(C)=C2C(C3C(=O)CC(C)(C)CC3=O)C4C(=O)CC(C)(C)CC4=O	3713635	0	67.12432249	68.29213889	0.091890082
3	365	5	16	FALSE	OC[C@H](Cc1ccccc1)NC(=O)C2=NC(=NO2)c4ccc3NC=Cc3c4	42570823	0	68.64067172	68.18583865	0.051594247
7	365	5	16	FALSE	OC[C@H](Cc1ccccc1)NC(=O)C2=NC(=NO2)c4ccc3NC=Cc3c4	42570823	0	68.72638096	68.1895422	0.0319947
11	365	5	16	FALSE	OC[C@H](Cc1ccccc1)NC(=O)C2=NC(=NO2)c4ccc3NC=Cc3c4	42570823	0	68.83473628	68.29213889	0.091890082
3	98	2	5	FALSE	CC4Sc3nc(CN1CCCC1)nc(NCCc2ccc(Cl)cc2)c3C=4C	2474921	0	67.45623323	68.18583865	0.051594247
7	98	2	5	FALSE	CC4Sc3nc(CN1CCCC1)nc(NCCc2ccc(Cl)cc2)c3C=4C	2474921	0	67.48450742	68.1895422	0.0319947
11	98	2	5	FALSE	CC4Sc3nc(CN1CCCC1)nc(NCCc2ccc(Cl)cc2)c3C=4C	2474921	0	67.39152486	68.29213889	0.091890082
3	175	7	8	FALSE	FC(F)(F)c1cccc(c1)OCC2=CC(=NO2)c3ccccc3	1480816	0	68.77628305	68.18583865	0.051594247
7	175	7	8	FALSE	FC(F)(F)c1cccc(c1)OCC2=CC(=NO2)c3ccccc3	1480816	0	68.70867734	68.1895422	0.0319947
11	175	7	8	FALSE	FC(F)(F)c1cccc(c1)OCC2=CC(=NO2)c3ccccc3	1480816	0	68.72085401	68.29213889	0.091890082
4	92	20	4	FALSE	CN5C(CCc1ccc(cc1)NC(=O)Nc3ccc2OCOc2c3)=Nc4ccccc45	46382363	0	68.70163721	68.23675053	0.084874697
8	92	20	4	FALSE	CN5C(CCc1ccc(cc1)NC(=O)Nc3ccc2OCOc2c3)=Nc4ccccc45	46382363	0	68.67974953	68.16496682	0.092534993
12	92	20	4	FALSE	CN5C(CCc1ccc(cc1)NC(=O)Nc3ccc2OCOc2c3)=Nc4ccccc45	46382363	0	68.73186067	68.17382353	0.077146382
4	172	4	8	FALSE	CC(C)C4=CC(C(=O)N1CCOCC1)=C(NC(=O)c2cccc(c2)Oc3ccccc3)S4	17145174	1	67.73898444	68.23675053	0.084874697
8	172	4	8	FALSE	CC(C)C4=CC(C(=O)N1CCOCC1)=C(NC(=O)c2cccc(c2)Oc3ccccc3)S4	17145174	1	67.73018937	68.16496682	0.092534993
12	172	4	8	FALSE	CC(C)C4=CC(C(=O)N1CCOCC1)=C(NC(=O)c2cccc(c2)Oc3ccccc3)S4	17145174	1	67.64280377	68.17382353	0.077146382
4	323	11	14	FALSE	CN(CC(=O)Nc1ccc(Cl)cc1)C=C3NC(=O)c2ccc(Cl)cc2N3	NA	0	68.14822758	68.23675053	0.084874697
8	323	11	14	FALSE	CN(CC(=O)Nc1ccc(Cl)cc1)C=C3NC(=O)c2ccc(Cl)cc2N3	NA	0	68.21878105	68.16496682	0.092534993
12	323	11	14	FALSE	CN(CC(=O)Nc1ccc(Cl)cc1)C=C3NC(=O)c2ccc(Cl)cc2N3	NA	0	68.10111145	68.17382353	0.077146382
4	325	13	14	FALSE	O=C(Nc1cccc(Cl)c1)N(CC2CCC=CC2)Cc3ccccc3	3845765	0	66.78284687	68.23675053	0.084874697
8	325	13	14	FALSE	O=C(Nc1cccc(Cl)c1)N(CC2CCC=CC2)Cc3ccccc3	3845765	0	68.53549263	68.16496682	0.092534993
12	325	13	14	FALSE	O=C(Nc1cccc(Cl)c1)N(CC2CCC=CC2)Cc3ccccc3	3845765	0	66.61655915	68.17382353	0.077146382
5	310	22	13	FALSE	CCc1ccc(cc1)NC(=O)CSC2NC(=O)C(=CC=2C#N)C(O)=O	1224231	0	68.89327514	68.2772857	0.055985758
9	310	22	13	FALSE	CCc1ccc(cc1)NC(=O)CSC2NC(=O)C(=CC=2C#N)C(O)=O	1224231	0	69.21347732	68.2799394	0.146243329
13	310	22	13	FALSE	CCc1ccc(cc1)NC(=O)CSC2NC(=O)C(=CC=2C#N)C(O)=O	1224231	0	69.18990041	68.28545317	0.071644612
2	55	7	3	FALSE	O=C(Nc1ccc(F)cc1F)Nc3ccc2SN=Nc2c3	46261973	0	68.36771863	68.20813253	0.069540518
6	55	7	3	FALSE	O=C(Nc1ccc(F)cc1F)Nc3ccc2SN=Nc2c3	46261973	0	68.93767012	68.16918549	0.097207372
10	55	7	3	FALSE	O=C(Nc1ccc(F)cc1F)Nc3ccc2SN=Nc2c3	46261973	0	68.92959129	68.2113126	0.093646869
2	15	15	1	FALSE	CCN1N=CC=C1c2cccc(c2)C3=NOC(=N3)c4ccc(cc4)OC	53138567	0	68.91630846	68.20813253	0.069540518
6	15	15	1	FALSE	CCN1N=CC=C1c2cccc(c2)C3=NOC(=N3)c4ccc(cc4)OC	53138567	0	68.81467257	68.16918549	0.097207372
10	15	15	1	FALSE	CCN1N=CC=C1c2cccc(c2)C3=NOC(=N3)c4ccc(cc4)OC	53138567	0	68.93140577	68.2113126	0.093646869
4	187	19	8	FALSE	O=C(COc1cccc(F)c1)Nc2ccc(cc2)S(=O)(=O)NC3CC3	17455718	0	68.64663762	68.23675053	0.084874697
8	187	19	8	FALSE	O=C(COc1cccc(F)c1)Nc2ccc(cc2)S(=O)(=O)NC3CC3	17455718	0	68.46064621	68.16496682	0.092534993
12	187	19	8	FALSE	O=C(COc1cccc(F)c1)Nc2ccc(cc2)S(=O)(=O)NC3CC3	17455718	0	68.4665107	68.17382353	0.077146382
4	268	4	12	FALSE	Cc4ccc3N=C(NC(=O)/C=C/c2ccc1OCOc1c2)Sc3c4	741152	0	68.00521811	68.23675053	0.084874697
8	268	4	12	FALSE	Cc4ccc3N=C(NC(=O)/C=C/c2ccc1OCOc1c2)Sc3c4	741152	0	67.75795473	68.16496682	0.092534993
12	268	4	12	FALSE	Cc4ccc3N=C(NC(=O)/C=C/c2ccc1OCOc1c2)Sc3c4	741152	0	68.2179377	68.17382353	0.077146382
5	5	5	1	FALSE	COc4ccc(NC(=O)C(=O)C2=CN(CC(=O)N1CCOCC1)c3ccccc23)c(c4)OC	16801365	0	67.77928104	68.2772857	0.055985758
9	5	5	1	FALSE	COc4ccc(NC(=O)C(=O)C2=CN(CC(=O)N1CCOCC1)c3ccccc23)c(c4)OC	16801365	0	67.3256346	68.2799394	0.146243329
13	5	5	1	FALSE	COc4ccc(NC(=O)C(=O)C2=CN(CC(=O)N1CCOCC1)c3ccccc23)c(c4)OC	16801365	0	67.87803305	68.28545317	0.071644612
4	322	10	14	FALSE	COc4ccc(CCCNc2ncc(C1=CC(C)=NO1)c(n2)C3=CC=CO3)cc4OC	92420414	0	67.72138316	68.23675053	0.084874697
8	322	10	14	FALSE	COc4ccc(CCCNc2ncc(C1=CC(C)=NO1)c(n2)C3=CC=CO3)cc4OC	92420414	0	67.79203459	68.16496682	0.092534993
12	322	10	14	FALSE	COc4ccc(CCCNc2ncc(C1=CC(C)=NO1)c(n2)C3=CC=CO3)cc4OC	92420414	0	67.78282138	68.17382353	0.077146382
5	58	10	3	FALSE	Cc1ccc(cc1Cl)Nc2nc(cc3OC=Cc23)C(=O)NCCCN4CCCC4=O	53079731	0	67.64559043	68.2772857	0.055985758
9	58	10	3	FALSE	Cc1ccc(cc1Cl)Nc2nc(cc3OC=Cc23)C(=O)NCCCN4CCCC4=O	53079731	0	67.54128067	68.2799394	0.146243329
13	58	10	3	FALSE	Cc1ccc(cc1Cl)Nc2nc(cc3OC=Cc23)C(=O)NCCCN4CCCC4=O	53079731	0	67.48644716	68.28545317	0.071644612
2	331	19	14	FALSE	Cc1ccc(cc1)Nc3nc(Nc2ccc(C)cc2)nc(n3)N4CCCCC4	1917924	0	68.29058791	68.20813253	0.069540518
6	331	19	14	FALSE	Cc1ccc(cc1)Nc3nc(Nc2ccc(C)cc2)nc(n3)N4CCCCC4	1917924	0	68.5172958	68.16918549	0.097207372
10	331	19	14	FALSE	Cc1ccc(cc1)Nc3nc(Nc2ccc(C)cc2)nc(n3)N4CCCCC4	1917924	0	68.61345358	68.2113126	0.093646869
2	157	13	7	FALSE	Oc2cc1ccccc1cc2C(=O)OCC(=O)NCCCc3ccccc3	4469973	0	68.18490609	68.20813253	0.069540518
6	157	13	7	FALSE	Oc2cc1ccccc1cc2C(=O)OCC(=O)NCCCc3ccccc3	4469973	0	68.24415032	68.16918549	0.097207372
10	157	13	7	FALSE	Oc2cc1ccccc1cc2C(=O)OCC(=O)NCCCc3ccccc3	4469973	0	68.13894819	68.2113126	0.093646869
2	381	21	16	FALSE	COc4cc3C(=O)N(C1CCCC1)C(=O)N(CC(=O)Nc2ccc(F)cc2)c3cc4OC	22429941	0	68.84970325	68.20813253	0.069540518
6	381	21	16	FALSE	COc4cc3C(=O)N(C1CCCC1)C(=O)N(CC(=O)Nc2ccc(F)cc2)c3cc4OC	22429941	0	68.76989605	68.16918549	0.097207372
10	381	21	16	FALSE	COc4cc3C(=O)N(C1CCCC1)C(=O)N(CC(=O)Nc2ccc(F)cc2)c3cc4OC	22429941	0	68.94499995	68.2113126	0.093646869
4	358	22	15	FALSE	COC(=O)c1ccc(cc1)C3Oc2ccccc2CN3c4ccccc4Cl	3542519	0	68.1861322	68.23675053	0.084874697
8	358	22	15	FALSE	COC(=O)c1ccc(cc1)C3Oc2ccccc2CN3c4ccccc4Cl	3542519	0	68.23187175	68.16496682	0.092534993
12	358	22	15	FALSE	COC(=O)c1ccc(cc1)C3Oc2ccccc2CN3c4ccccc4Cl	3542519	0	68.22863157	68.17382353	0.077146382
4	379	19	16	FALSE	CC(=O)c1cccc(c1)NC(=O)Nc4ccc(CCC3=Nc2ccccc2N3C)cc4	46382330	0	68.67598594	68.23675053	0.084874697
8	379	19	16	FALSE	CC(=O)c1cccc(c1)NC(=O)Nc4ccc(CCC3=Nc2ccccc2N3C)cc4	46382330	0	68.44643961	68.16496682	0.092534993
12	379	19	16	FALSE	CC(=O)c1cccc(c1)NC(=O)Nc4ccc(CCC3=Nc2ccccc2N3C)cc4	46382330	0	68.58969321	68.17382353	0.077146382
3	248	8	11	FALSE	COc1ccccc1CNc3ncc(C2ON=C(C)C=2C)c(n3)C4=CC=CO4	92421431	0	67.83085934	68.18583865	0.051594247
7	248	8	11	FALSE	COc1ccccc1CNc3ncc(C2ON=C(C)C=2C)c(n3)C4=CC=CO4	92421431	0	68.08429308	68.1895422	0.0319947
11	248	8	11	FALSE	COc1ccccc1CNc3ncc(C2ON=C(C)C=2C)c(n3)C4=CC=CO4	92421431	0	67.88586026	68.29213889	0.091890082
3	282	18	12	FALSE	CN(C(=O)COC(=O)c2c1ccccc1nc3CCC(Cc23)C(C)(C)C)c4ccccc4	3508659	1	68.1734639	68.18583865	0.051594247
